fid,id,left,top,right,bottom,ALS_20m_1mean
"115919","115919",16174704.9785,-3671844.1298,16174724.9785,-3671864.1298,1.84773888507725
"115920","115920",16174704.9785,-3671864.1298,16174724.9785,-3671884.1298,1.3255612351363
"115921","115921",16174704.9785,-3671884.1298,16174724.9785,-3671904.1298,1.29034553375417
"115922","115922",16174704.9785,-3671904.1298,16174724.9785,-3671924.1298,1.86078648954375
"115923","115923",16174704.9785,-3671924.1298,16174724.9785,-3671944.1298,3.3906901959317
"116468","116468",16174724.9785,-3671604.1298,16174744.9785,-3671624.1298,1.70480414885899
"116467","116467",16174724.9785,-3671584.1298,16174744.9785,-3671604.1298,2.34004293504643
"116466","116466",16174724.9785,-3671564.1298,16174744.9785,-3671584.1298,2.30947833603544
"116465","116465",16174724.9785,-3671544.1298,16174744.9785,-3671564.1298,1.46818551382793
"116464","116464",16174724.9785,-3671524.1298,16174744.9785,-3671544.1298,1.88134560233926
"116463","116463",16174724.9785,-3671504.1298,16174744.9785,-3671524.1298,2.64323907464794
"116462","116462",16174724.9785,-3671484.1298,16174744.9785,-3671504.1298,2.13494030907496
"116461","116461",16174724.9785,-3671464.1298,16174744.9785,-3671484.1298,1.60584596691716
"116460","116460",16174724.9785,-3671444.1298,16174744.9785,-3671464.1298,2.51091302945555
"116469","116469",16174724.9785,-3671624.1298,16174744.9785,-3671644.1298,1.84052718011742
"116470","116470",16174724.9785,-3671644.1298,16174744.9785,-3671664.1298,2.16624986919152
"116471","116471",16174724.9785,-3671664.1298,16174744.9785,-3671684.1298,1.59332574697641
"116472","116472",16174724.9785,-3671684.1298,16174744.9785,-3671704.1298,2.17024445832807
"116473","116473",16174724.9785,-3671704.1298,16174744.9785,-3671724.1298,2.52989039013528
"116474","116474",16174724.9785,-3671724.1298,16174744.9785,-3671744.1298,1.96422190546577
"116475","116475",16174724.9785,-3671744.1298,16174744.9785,-3671764.1298,1.59483731271874
"116476","116476",16174724.9785,-3671764.1298,16174744.9785,-3671784.1298,1.55462631665712
"116477","116477",16174724.9785,-3671784.1298,16174744.9785,-3671804.1298,2.37268580493764
"116478","116478",16174724.9785,-3671804.1298,16174744.9785,-3671824.1298,2.31242154213796
"116479","116479",16174724.9785,-3671824.1298,16174744.9785,-3671844.1298,2.15626121423915
"116480","116480",16174724.9785,-3671844.1298,16174744.9785,-3671864.1298,2.3177927775779
"116481","116481",16174724.9785,-3671864.1298,16174744.9785,-3671884.1298,1.85036225845102
"116482","116482",16174724.9785,-3671884.1298,16174744.9785,-3671904.1298,1.81291770616482
"116483","116483",16174724.9785,-3671904.1298,16174744.9785,-3671924.1298,1.83901616222838
"116484","116484",16174724.9785,-3671924.1298,16174744.9785,-3671944.1298,2.69304001536156
"116519","116519",16174724.9785,-3672624.1298,16174744.9785,-3672644.1298,2.32540605161864
"116518","116518",16174724.9785,-3672604.1298,16174744.9785,-3672624.1298,1.9175516402958
"116517","116517",16174724.9785,-3672584.1298,16174744.9785,-3672604.1298,1.98369268708759
"116516","116516",16174724.9785,-3672564.1298,16174744.9785,-3672584.1298,2.17365719821558
"116515","116515",16174724.9785,-3672544.1298,16174744.9785,-3672564.1298,1.43572441353733
"116514","116514",16174724.9785,-3672524.1298,16174744.9785,-3672544.1298,1.43500658272667
"116513","116513",16174724.9785,-3672504.1298,16174744.9785,-3672524.1298,2.50656061367777
"116512","116512",16174724.9785,-3672484.1298,16174744.9785,-3672504.1298,4.17487389142396
"116511","116511",16174724.9785,-3672464.1298,16174744.9785,-3672484.1298,5.88736296758806
"116510","116510",16174724.9785,-3672444.1298,16174744.9785,-3672464.1298,4.19653760129868
"116509","116509",16174724.9785,-3672424.1298,16174744.9785,-3672444.1298,1.28499456798683
"116508","116508",16174724.9785,-3672404.1298,16174744.9785,-3672424.1298,3.76041547126811
"116507","116507",16174724.9785,-3672384.1298,16174744.9785,-3672404.1298,5.60618320391414
"116506","116506",16174724.9785,-3672364.1298,16174744.9785,-3672384.1298,3.21049685931267
"116505","116505",16174724.9785,-3672344.1298,16174744.9785,-3672364.1298,1.80543106045452
"116504","116504",16174724.9785,-3672324.1298,16174744.9785,-3672344.1298,1.52508544630747
"116503","116503",16174724.9785,-3672304.1298,16174744.9785,-3672324.1298,1.40727023187642
"116502","116502",16174724.9785,-3672284.1298,16174744.9785,-3672304.1298,1.82106042356573
"116501","116501",16174724.9785,-3672264.1298,16174744.9785,-3672284.1298,1.81154224957149
"116500","116500",16174724.9785,-3672244.1298,16174744.9785,-3672264.1298,1.98404282983552
"116499","116499",16174724.9785,-3672224.1298,16174744.9785,-3672244.1298,1.57204866316492
"116498","116498",16174724.9785,-3672204.1298,16174744.9785,-3672224.1298,1.52445453965766
"116497","116497",16174724.9785,-3672184.1298,16174744.9785,-3672204.1298,1.48516335485303
"116496","116496",16174724.9785,-3672164.1298,16174744.9785,-3672184.1298,2.73991609607162
"116495","116495",16174724.9785,-3672144.1298,16174744.9785,-3672164.1298,3.71043479915731
"116494","116494",16174724.9785,-3672124.1298,16174744.9785,-3672144.1298,1.50599194178716
"116493","116493",16174724.9785,-3672104.1298,16174744.9785,-3672124.1298,1.6882869000056
"116492","116492",16174724.9785,-3672084.1298,16174744.9785,-3672104.1298,1.81998926273887
"116491","116491",16174724.9785,-3672064.1298,16174744.9785,-3672084.1298,2.91407180079311
"116490","116490",16174724.9785,-3672044.1298,16174744.9785,-3672064.1298,1.42983783388321
"116489","116489",16174724.9785,-3672024.1298,16174744.9785,-3672044.1298,1.2772652629272
"116488","116488",16174724.9785,-3672004.1298,16174744.9785,-3672024.1298,1.74268428199312
"116487","116487",16174724.9785,-3671984.1298,16174744.9785,-3672004.1298,3.41455887785482
"116486","116486",16174724.9785,-3671964.1298,16174744.9785,-3671984.1298,4.72636152069693
"116485","116485",16174724.9785,-3671944.1298,16174744.9785,-3671964.1298,3.76977757013069
"116520","116520",16174724.9785,-3672644.1298,16174744.9785,-3672664.1298,3.64070441026968
"116521","116521",16174724.9785,-3672664.1298,16174744.9785,-3672684.1298,1.99608216063779
"116522","116522",16174724.9785,-3672684.1298,16174744.9785,-3672704.1298,1.82033282158704
"116523","116523",16174724.9785,-3672704.1298,16174744.9785,-3672724.1298,3.0138392807072
"116524","116524",16174724.9785,-3672724.1298,16174744.9785,-3672744.1298,5.16410598217775
"116525","116525",16174724.9785,-3672744.1298,16174744.9785,-3672764.1298,3.41522715790413
"116526","116526",16174724.9785,-3672764.1298,16174744.9785,-3672784.1298,1.83385887931182
"116527","116527",16174724.9785,-3672784.1298,16174744.9785,-3672804.1298,2.73428382144749
"116528","116528",16174724.9785,-3672804.1298,16174744.9785,-3672824.1298,1.5188322076965
"116529","116529",16174724.9785,-3672824.1298,16174744.9785,-3672844.1298,1.79595208013614
"116530","116530",16174724.9785,-3672844.1298,16174744.9785,-3672864.1298,2.59429653400637
"116531","116531",16174724.9785,-3672864.1298,16174744.9785,-3672884.1298,3.36400446419485
"116532","116532",16174724.9785,-3672884.1298,16174744.9785,-3672904.1298,1.50425538606782
"116533","116533",16174724.9785,-3672904.1298,16174744.9785,-3672924.1298,1.61279519840714
"116534","116534",16174724.9785,-3672924.1298,16174744.9785,-3672944.1298,2.37636483582398
"116535","116535",16174724.9785,-3672944.1298,16174744.9785,-3672964.1298,3.41575148051998
"116570","116570",16174724.9785,-3673644.1298,16174744.9785,-3673664.1298,0.954517858521973
"116569","116569",16174724.9785,-3673624.1298,16174744.9785,-3673644.1298,0.969986710083495
"116568","116568",16174724.9785,-3673604.1298,16174744.9785,-3673624.1298,0.941914573797435
"116567","116567",16174724.9785,-3673584.1298,16174744.9785,-3673604.1298,0.555398387029741
"116566","116566",16174724.9785,-3673564.1298,16174744.9785,-3673584.1298,0.479487490841057
"116565","116565",16174724.9785,-3673544.1298,16174744.9785,-3673564.1298,0.318203272507426
"116564","116564",16174724.9785,-3673524.1298,16174744.9785,-3673544.1298,0.310168983543227
"116563","116563",16174724.9785,-3673504.1298,16174744.9785,-3673524.1298,2.82754525764056
"116562","116562",16174724.9785,-3673484.1298,16174744.9785,-3673504.1298,3.07744382946473
"116561","116561",16174724.9785,-3673464.1298,16174744.9785,-3673484.1298,1.35550991327335
"116560","116560",16174724.9785,-3673444.1298,16174744.9785,-3673464.1298,2.23964963549149
"116559","116559",16174724.9785,-3673424.1298,16174744.9785,-3673444.1298,1.01215281552739
"116558","116558",16174724.9785,-3673404.1298,16174744.9785,-3673424.1298,1.54324136247186
"116557","116557",16174724.9785,-3673384.1298,16174744.9785,-3673404.1298,1.2794668515659
"116556","116556",16174724.9785,-3673364.1298,16174744.9785,-3673384.1298,0.628196068642104
"116555","116555",16174724.9785,-3673344.1298,16174744.9785,-3673364.1298,0.233871280366195
"116554","116554",16174724.9785,-3673324.1298,16174744.9785,-3673344.1298,0.121118837024531
"116553","116553",16174724.9785,-3673304.1298,16174744.9785,-3673324.1298,1.17628283338044
"116552","116552",16174724.9785,-3673284.1298,16174744.9785,-3673304.1298,1.59126390274839
"116551","116551",16174724.9785,-3673264.1298,16174744.9785,-3673284.1298,1.33965019318482
"116550","116550",16174724.9785,-3673244.1298,16174744.9785,-3673264.1298,1.38383193716497
"116549","116549",16174724.9785,-3673224.1298,16174744.9785,-3673244.1298,0.852924913524258
"116548","116548",16174724.9785,-3673204.1298,16174744.9785,-3673224.1298,0.440198233906862
"116547","116547",16174724.9785,-3673184.1298,16174744.9785,-3673204.1298,0.799666389286671
"116546","116546",16174724.9785,-3673164.1298,16174744.9785,-3673184.1298,1.09372747839967
"116545","116545",16174724.9785,-3673144.1298,16174744.9785,-3673164.1298,1.13489848464048
"116544","116544",16174724.9785,-3673124.1298,16174744.9785,-3673144.1298,2.54934094837326
"116543","116543",16174724.9785,-3673104.1298,16174744.9785,-3673124.1298,2.64184386966557
"116542","116542",16174724.9785,-3673084.1298,16174744.9785,-3673104.1298,1.51964817227307
"116541","116541",16174724.9785,-3673064.1298,16174744.9785,-3673084.1298,0.648336907416891
"116540","116540",16174724.9785,-3673044.1298,16174744.9785,-3673064.1298,2.291205344139
"116539","116539",16174724.9785,-3673024.1298,16174744.9785,-3673044.1298,2.23154889820563
"116538","116538",16174724.9785,-3673004.1298,16174744.9785,-3673024.1298,1.46294161122069
"116537","116537",16174724.9785,-3672984.1298,16174744.9785,-3673004.1298,1.42379605429808
"116536","116536",16174724.9785,-3672964.1298,16174744.9785,-3672984.1298,2.51697674429315
"116571","116571",16174724.9785,-3673664.1298,16174744.9785,-3673684.1298,0.627819503786523
"119375","119375",16174824.9785,-3673644.1298,16174844.9785,-3673664.1298,0.0124370421196093
"119374","119374",16174824.9785,-3673624.1298,16174844.9785,-3673644.1298,0.0146020909515472
"119373","119373",16174824.9785,-3673604.1298,16174844.9785,-3673624.1298,0.0476098324145088
"119372","119372",16174824.9785,-3673584.1298,16174844.9785,-3673604.1298,0.345727379795458
"119371","119371",16174824.9785,-3673564.1298,16174844.9785,-3673584.1298,0.636096766757351
"119370","119370",16174824.9785,-3673544.1298,16174844.9785,-3673564.1298,1.14312523999271
"119369","119369",16174824.9785,-3673524.1298,16174844.9785,-3673544.1298,2.50685010924807
"119368","119368",16174824.9785,-3673504.1298,16174844.9785,-3673524.1298,1.86103956491697
"119367","119367",16174824.9785,-3673484.1298,16174844.9785,-3673504.1298,1.29931705324631
"119366","119366",16174824.9785,-3673464.1298,16174844.9785,-3673484.1298,2.76063918333787
"119365","119365",16174824.9785,-3673444.1298,16174844.9785,-3673464.1298,2.42681073992929
"119364","119364",16174824.9785,-3673424.1298,16174844.9785,-3673444.1298,1.8689658223206
"119363","119363",16174824.9785,-3673404.1298,16174844.9785,-3673424.1298,3.31359851484068
"119362","119362",16174824.9785,-3673384.1298,16174844.9785,-3673404.1298,2.25541746290042
"119361","119361",16174824.9785,-3673364.1298,16174844.9785,-3673384.1298,2.5103544911505
"119360","119360",16174824.9785,-3673344.1298,16174844.9785,-3673364.1298,3.44583047486657
"119359","119359",16174824.9785,-3673324.1298,16174844.9785,-3673344.1298,3.36802976952292
"119358","119358",16174824.9785,-3673304.1298,16174844.9785,-3673324.1298,2.67720398289001
"119357","119357",16174824.9785,-3673284.1298,16174844.9785,-3673304.1298,4.94401579270313
"119356","119356",16174824.9785,-3673264.1298,16174844.9785,-3673284.1298,4.98527101944205
"119355","119355",16174824.9785,-3673244.1298,16174844.9785,-3673264.1298,3.2840245768608
"119354","119354",16174824.9785,-3673224.1298,16174844.9785,-3673244.1298,4.25896124970423
"119353","119353",16174824.9785,-3673204.1298,16174844.9785,-3673224.1298,2.38506361439144
"119352","119352",16174824.9785,-3673184.1298,16174844.9785,-3673204.1298,0.697087727787669
"119351","119351",16174824.9785,-3673164.1298,16174844.9785,-3673184.1298,1.12936720403985
"119350","119350",16174824.9785,-3673144.1298,16174844.9785,-3673164.1298,2.60806661250255
"119349","119349",16174824.9785,-3673124.1298,16174844.9785,-3673144.1298,2.06315443427059
"119348","119348",16174824.9785,-3673104.1298,16174844.9785,-3673124.1298,1.19401460603393
"119347","119347",16174824.9785,-3673084.1298,16174844.9785,-3673104.1298,2.08586803593187
"119346","119346",16174824.9785,-3673064.1298,16174844.9785,-3673084.1298,3.26154695408832
"119345","119345",16174824.9785,-3673044.1298,16174844.9785,-3673064.1298,2.95727019391508
"119344","119344",16174824.9785,-3673024.1298,16174844.9785,-3673044.1298,2.15737004862251
"119343","119343",16174824.9785,-3673004.1298,16174844.9785,-3673024.1298,2.57132773792306
"119342","119342",16174824.9785,-3672984.1298,16174844.9785,-3673004.1298,4.83142561698413
"119341","119341",16174824.9785,-3672964.1298,16174844.9785,-3672984.1298,4.80545657806983
"119376","119376",16174824.9785,-3673664.1298,16174844.9785,-3673684.1298,0.0346893879414871
"118814","118814",16174804.9785,-3673644.1298,16174824.9785,-3673664.1298,0.0375682612966462
"118813","118813",16174804.9785,-3673624.1298,16174824.9785,-3673644.1298,0.0399836929698085
"118812","118812",16174804.9785,-3673604.1298,16174824.9785,-3673624.1298,0.280032638366138
"118811","118811",16174804.9785,-3673584.1298,16174824.9785,-3673604.1298,1.95145748970855
"118810","118810",16174804.9785,-3673564.1298,16174824.9785,-3673584.1298,2.32817694699476
"118809","118809",16174804.9785,-3673544.1298,16174824.9785,-3673564.1298,1.26393614075123
"118808","118808",16174804.9785,-3673524.1298,16174824.9785,-3673544.1298,1.17714837670429
"118807","118807",16174804.9785,-3673504.1298,16174824.9785,-3673524.1298,1.01262241953759
"118806","118806",16174804.9785,-3673484.1298,16174824.9785,-3673504.1298,0.802787196450901
"118805","118805",16174804.9785,-3673464.1298,16174824.9785,-3673484.1298,1.83199901259862
"118804","118804",16174804.9785,-3673444.1298,16174824.9785,-3673464.1298,1.19244496571905
"118803","118803",16174804.9785,-3673424.1298,16174824.9785,-3673444.1298,0.448031819799644
"118802","118802",16174804.9785,-3673404.1298,16174824.9785,-3673424.1298,1.37708972018084
"118801","118801",16174804.9785,-3673384.1298,16174824.9785,-3673404.1298,0.775171525884735
"118800","118800",16174804.9785,-3673364.1298,16174824.9785,-3673384.1298,2.23362382439916
"118799","118799",16174804.9785,-3673344.1298,16174824.9785,-3673364.1298,3.26657909788766
"118798","118798",16174804.9785,-3673324.1298,16174824.9785,-3673344.1298,3.60257740560105
"118797","118797",16174804.9785,-3673304.1298,16174824.9785,-3673324.1298,3.03527689841115
"118796","118796",16174804.9785,-3673284.1298,16174824.9785,-3673304.1298,4.43173668730972
"118795","118795",16174804.9785,-3673264.1298,16174824.9785,-3673284.1298,5.04829308904451
"118794","118794",16174804.9785,-3673244.1298,16174824.9785,-3673264.1298,3.63494043610831
"118793","118793",16174804.9785,-3673224.1298,16174824.9785,-3673244.1298,5.58881800780025
"118792","118792",16174804.9785,-3673204.1298,16174824.9785,-3673224.1298,3.99573557077566
"118791","118791",16174804.9785,-3673184.1298,16174824.9785,-3673204.1298,1.09513468449752
"118790","118790",16174804.9785,-3673164.1298,16174824.9785,-3673184.1298,0.239990630493293
"118789","118789",16174804.9785,-3673144.1298,16174824.9785,-3673164.1298,0.895209735492848
"118788","118788",16174804.9785,-3673124.1298,16174824.9785,-3673144.1298,0.790998316326133
"118787","118787",16174804.9785,-3673104.1298,16174824.9785,-3673124.1298,1.60441211324868
"118786","118786",16174804.9785,-3673084.1298,16174824.9785,-3673104.1298,2.5629204123116
"118785","118785",16174804.9785,-3673064.1298,16174824.9785,-3673084.1298,2.57173663852124
"118784","118784",16174804.9785,-3673044.1298,16174824.9785,-3673064.1298,3.26425996050875
"118783","118783",16174804.9785,-3673024.1298,16174824.9785,-3673044.1298,3.05366060024314
"118782","118782",16174804.9785,-3673004.1298,16174824.9785,-3673024.1298,3.39528519862737
"118781","118781",16174804.9785,-3672984.1298,16174824.9785,-3673004.1298,3.62456476554673
"118780","118780",16174804.9785,-3672964.1298,16174824.9785,-3672984.1298,3.5006794743591
"118815","118815",16174804.9785,-3673664.1298,16174824.9785,-3673684.1298,0.0900158288961548
"118253","118253",16174784.9785,-3673644.1298,16174804.9785,-3673664.1298,0.230066771537863
"118252","118252",16174784.9785,-3673624.1298,16174804.9785,-3673644.1298,0.174844710083089
"118251","118251",16174784.9785,-3673604.1298,16174804.9785,-3673624.1298,0.486122404509875
"118250","118250",16174784.9785,-3673584.1298,16174804.9785,-3673604.1298,2.79560027541919
"118249","118249",16174784.9785,-3673564.1298,16174804.9785,-3673584.1298,3.21153247685552
"118248","118248",16174784.9785,-3673544.1298,16174804.9785,-3673564.1298,1.23440299976585
"118247","118247",16174784.9785,-3673524.1298,16174804.9785,-3673544.1298,0.3894301375916
"118246","118246",16174784.9785,-3673504.1298,16174804.9785,-3673524.1298,0.432421710594352
"118245","118245",16174784.9785,-3673484.1298,16174804.9785,-3673504.1298,0.460055289606168
"118244","118244",16174784.9785,-3673464.1298,16174804.9785,-3673484.1298,0.349533089305373
"118243","118243",16174784.9785,-3673444.1298,16174804.9785,-3673464.1298,0.153800844895458
"118242","118242",16174784.9785,-3673424.1298,16174804.9785,-3673444.1298,0.0249430598380062
"118241","118241",16174784.9785,-3673404.1298,16174804.9785,-3673424.1298,0.0545034284914374
"118240","118240",16174784.9785,-3673384.1298,16174804.9785,-3673404.1298,0.0465013850271858
"118239","118239",16174784.9785,-3673364.1298,16174804.9785,-3673384.1298,0.376772942424212
"118238","118238",16174784.9785,-3673344.1298,16174804.9785,-3673364.1298,0.659439838103061
"118237","118237",16174784.9785,-3673324.1298,16174804.9785,-3673344.1298,1.12197151313591
"118236","118236",16174784.9785,-3673304.1298,16174804.9785,-3673324.1298,2.52610583917905
"118235","118235",16174784.9785,-3673284.1298,16174804.9785,-3673304.1298,4.44461398169564
"118234","118234",16174784.9785,-3673264.1298,16174804.9785,-3673284.1298,3.81622757105266
"118233","118233",16174784.9785,-3673244.1298,16174804.9785,-3673264.1298,1.94482829394353
"118232","118232",16174784.9785,-3673224.1298,16174804.9785,-3673244.1298,2.69157519457043
"118231","118231",16174784.9785,-3673204.1298,16174804.9785,-3673224.1298,4.077975116702
"118230","118230",16174784.9785,-3673184.1298,16174804.9785,-3673204.1298,1.7632949461574
"118229","118229",16174784.9785,-3673164.1298,16174804.9785,-3673184.1298,0.837395291463432
"118228","118228",16174784.9785,-3673144.1298,16174804.9785,-3673164.1298,3.00202556504258
"118227","118227",16174784.9785,-3673124.1298,16174804.9785,-3673144.1298,2.49549042230187
"118226","118226",16174784.9785,-3673104.1298,16174804.9785,-3673124.1298,2.3467401570005
"118225","118225",16174784.9785,-3673084.1298,16174804.9785,-3673104.1298,3.31606765816652
"118224","118224",16174784.9785,-3673064.1298,16174804.9785,-3673084.1298,3.84229667974661
"118223","118223",16174784.9785,-3673044.1298,16174804.9785,-3673064.1298,4.26465207004629
"118222","118222",16174784.9785,-3673024.1298,16174804.9785,-3673044.1298,3.66263497130266
"118221","118221",16174784.9785,-3673004.1298,16174804.9785,-3673024.1298,2.70472774120604
"118220","118220",16174784.9785,-3672984.1298,16174804.9785,-3673004.1298,2.51687089303535
"118219","118219",16174784.9785,-3672964.1298,16174804.9785,-3672984.1298,2.19674862706528
"118254","118254",16174784.9785,-3673664.1298,16174804.9785,-3673684.1298,0.22163934378107
"119936","119936",16174844.9785,-3673644.1298,16174864.9785,-3673664.1298,0.0873260030521947
"119935","119935",16174844.9785,-3673624.1298,16174864.9785,-3673644.1298,0.845519730775733
"119934","119934",16174844.9785,-3673604.1298,16174864.9785,-3673624.1298,1.23127914552152
"119933","119933",16174844.9785,-3673584.1298,16174864.9785,-3673604.1298,1.2810291088473
"119932","119932",16174844.9785,-3673564.1298,16174864.9785,-3673584.1298,1.10041650403148
"119931","119931",16174844.9785,-3673544.1298,16174864.9785,-3673564.1298,1.28771596796372
"119930","119930",16174844.9785,-3673524.1298,16174864.9785,-3673544.1298,2.7265731597558
"119929","119929",16174844.9785,-3673504.1298,16174864.9785,-3673524.1298,2.16706948370925
"119928","119928",16174844.9785,-3673484.1298,16174864.9785,-3673504.1298,3.36999875678658
"119927","119927",16174844.9785,-3673464.1298,16174864.9785,-3673484.1298,4.77366906953823
"119926","119926",16174844.9785,-3673444.1298,16174864.9785,-3673464.1298,4.77653435872842
"119925","119925",16174844.9785,-3673424.1298,16174864.9785,-3673444.1298,2.96264128582672
"119924","119924",16174844.9785,-3673404.1298,16174864.9785,-3673424.1298,3.58936590125121
"119923","119923",16174844.9785,-3673384.1298,16174864.9785,-3673404.1298,3.38739459053294
"119922","119922",16174844.9785,-3673364.1298,16174864.9785,-3673384.1298,3.20495169421276
"119921","119921",16174844.9785,-3673344.1298,16174864.9785,-3673364.1298,3.99281054821715
"119920","119920",16174844.9785,-3673324.1298,16174864.9785,-3673344.1298,3.47631789981753
"119919","119919",16174844.9785,-3673304.1298,16174864.9785,-3673324.1298,1.95641912364552
"119918","119918",16174844.9785,-3673284.1298,16174864.9785,-3673304.1298,3.21739529133666
"119917","119917",16174844.9785,-3673264.1298,16174864.9785,-3673284.1298,3.19897540614136
"119916","119916",16174844.9785,-3673244.1298,16174864.9785,-3673264.1298,2.83239444151739
"119915","119915",16174844.9785,-3673224.1298,16174864.9785,-3673244.1298,4.18055328181666
"119914","119914",16174844.9785,-3673204.1298,16174864.9785,-3673224.1298,4.99290354155178
"119913","119913",16174844.9785,-3673184.1298,16174864.9785,-3673204.1298,3.07310656166484
"119912","119912",16174844.9785,-3673164.1298,16174864.9785,-3673184.1298,2.039532582137
"119911","119911",16174844.9785,-3673144.1298,16174864.9785,-3673164.1298,2.7184450220511
"119910","119910",16174844.9785,-3673124.1298,16174864.9785,-3673144.1298,4.27364374279563
"119909","119909",16174844.9785,-3673104.1298,16174864.9785,-3673124.1298,3.49784071822452
"119908","119908",16174844.9785,-3673084.1298,16174864.9785,-3673104.1298,1.46601997128011
"119907","119907",16174844.9785,-3673064.1298,16174864.9785,-3673084.1298,2.26170012446707
"119906","119906",16174844.9785,-3673044.1298,16174864.9785,-3673064.1298,2.61729411366271
"119905","119905",16174844.9785,-3673024.1298,16174864.9785,-3673044.1298,2.40807941614814
"119904","119904",16174844.9785,-3673004.1298,16174864.9785,-3673024.1298,1.84017656789613
"119903","119903",16174844.9785,-3672984.1298,16174864.9785,-3673004.1298,3.10690073907478
"119902","119902",16174844.9785,-3672964.1298,16174864.9785,-3672984.1298,2.71747696042163
"119937","119937",16174844.9785,-3673664.1298,16174864.9785,-3673684.1298,0.0163785267646443
"119324","119324",16174824.9785,-3672624.1298,16174844.9785,-3672644.1298,3.06163239377177
"119323","119323",16174824.9785,-3672604.1298,16174844.9785,-3672624.1298,3.58281877729719
"119322","119322",16174824.9785,-3672584.1298,16174844.9785,-3672604.1298,2.86470704017541
"119321","119321",16174824.9785,-3672564.1298,16174844.9785,-3672584.1298,4.47053217331018
"119320","119320",16174824.9785,-3672544.1298,16174844.9785,-3672564.1298,2.09784532696924
"119319","119319",16174824.9785,-3672524.1298,16174844.9785,-3672544.1298,1.0832357257476
"119318","119318",16174824.9785,-3672504.1298,16174844.9785,-3672524.1298,1.60996488141362
"119317","119317",16174824.9785,-3672484.1298,16174844.9785,-3672504.1298,5.07938411793285
"119316","119316",16174824.9785,-3672464.1298,16174844.9785,-3672484.1298,4.8967121337643
"119315","119315",16174824.9785,-3672444.1298,16174844.9785,-3672464.1298,2.92158968481581
"119314","119314",16174824.9785,-3672424.1298,16174844.9785,-3672444.1298,2.26334439293123
"119313","119313",16174824.9785,-3672404.1298,16174844.9785,-3672424.1298,1.67331433752728
"119312","119312",16174824.9785,-3672384.1298,16174844.9785,-3672404.1298,1.44068503272564
"119311","119311",16174824.9785,-3672364.1298,16174844.9785,-3672384.1298,3.14046026565486
"119310","119310",16174824.9785,-3672344.1298,16174844.9785,-3672364.1298,2.7651531593994
"119309","119309",16174824.9785,-3672324.1298,16174844.9785,-3672344.1298,2.38886367673034
"119308","119308",16174824.9785,-3672304.1298,16174844.9785,-3672324.1298,1.33236771478004
"119307","119307",16174824.9785,-3672284.1298,16174844.9785,-3672304.1298,1.8582922050367
"119306","119306",16174824.9785,-3672264.1298,16174844.9785,-3672284.1298,3.91535333171808
"119305","119305",16174824.9785,-3672244.1298,16174844.9785,-3672264.1298,3.34000102848604
"119304","119304",16174824.9785,-3672224.1298,16174844.9785,-3672244.1298,3.4920172848091
"119303","119303",16174824.9785,-3672204.1298,16174844.9785,-3672224.1298,3.10697007301526
"119302","119302",16174824.9785,-3672184.1298,16174844.9785,-3672204.1298,0.998274886407035
"119301","119301",16174824.9785,-3672164.1298,16174844.9785,-3672184.1298,0.980274279300983
"119300","119300",16174824.9785,-3672144.1298,16174844.9785,-3672164.1298,1.12983453928599
"119299","119299",16174824.9785,-3672124.1298,16174844.9785,-3672144.1298,2.85953247180038
"119298","119298",16174824.9785,-3672104.1298,16174844.9785,-3672124.1298,2.83680556874374
"119297","119297",16174824.9785,-3672084.1298,16174844.9785,-3672104.1298,1.32540170064433
"119296","119296",16174824.9785,-3672064.1298,16174844.9785,-3672084.1298,1.87491826687305
"119295","119295",16174824.9785,-3672044.1298,16174844.9785,-3672064.1298,2.39094415437064
"119294","119294",16174824.9785,-3672024.1298,16174844.9785,-3672044.1298,2.36399776201982
"119293","119293",16174824.9785,-3672004.1298,16174844.9785,-3672024.1298,3.36760109173108
"119292","119292",16174824.9785,-3671984.1298,16174844.9785,-3672004.1298,3.35273047729775
"119291","119291",16174824.9785,-3671964.1298,16174844.9785,-3671984.1298,2.43107284577388
"119290","119290",16174824.9785,-3671944.1298,16174844.9785,-3671964.1298,3.14769560481711
"119325","119325",16174824.9785,-3672644.1298,16174844.9785,-3672664.1298,1.30226310334816
"119326","119326",16174824.9785,-3672664.1298,16174844.9785,-3672684.1298,1.0461431339995
"119327","119327",16174824.9785,-3672684.1298,16174844.9785,-3672704.1298,2.0455067508573
"119328","119328",16174824.9785,-3672704.1298,16174844.9785,-3672724.1298,2.1913120734365
"119329","119329",16174824.9785,-3672724.1298,16174844.9785,-3672744.1298,1.6586789847448
"119330","119330",16174824.9785,-3672744.1298,16174844.9785,-3672764.1298,2.67862269837457
"119331","119331",16174824.9785,-3672764.1298,16174844.9785,-3672784.1298,1.99359624957792
"119332","119332",16174824.9785,-3672784.1298,16174844.9785,-3672804.1298,1.80806880532772
"119333","119333",16174824.9785,-3672804.1298,16174844.9785,-3672824.1298,1.9981986563126
"119334","119334",16174824.9785,-3672824.1298,16174844.9785,-3672844.1298,3.15079561732163
"119335","119335",16174824.9785,-3672844.1298,16174844.9785,-3672864.1298,3.52872680272811
"119336","119336",16174824.9785,-3672864.1298,16174844.9785,-3672884.1298,2.88357494451343
"119337","119337",16174824.9785,-3672884.1298,16174844.9785,-3672904.1298,2.56320520398151
"119338","119338",16174824.9785,-3672904.1298,16174844.9785,-3672924.1298,2.23167863017634
