fid,id,left,top,right,bottom,CNN_10m_1mean
"503421","503421",16175064.9785,-3672444.1298,16175074.9785,-3672454.1298,2.91029657363892
"455298","455298",16174634.9785,-3673674.1298,16174644.9785,-3673684.1298,0.581304611100091
"455297","455297",16174634.9785,-3673664.1298,16174644.9785,-3673674.1298,0.595761584639549
"455296","455296",16174634.9785,-3673654.1298,16174644.9785,-3673664.1298,0.971029263138771
"455295","455295",16174634.9785,-3673644.1298,16174644.9785,-3673654.1298,1.1203830486536
"455294","455294",16174634.9785,-3673634.1298,16174644.9785,-3673644.1298,0.911607761383057
"455293","455293",16174634.9785,-3673624.1298,16174644.9785,-3673634.1298,0.666798959374428
"455292","455292",16174634.9785,-3673614.1298,16174644.9785,-3673624.1298,0.684264351725578
"455291","455291",16174634.9785,-3673604.1298,16174644.9785,-3673614.1298,0.882882180213928
"455290","455290",16174634.9785,-3673594.1298,16174644.9785,-3673604.1298,0.980885896086693
"455289","455289",16174634.9785,-3673584.1298,16174644.9785,-3673594.1298,1.58803245186806
"455288","455288",16174634.9785,-3673574.1298,16174644.9785,-3673584.1298,2.7161831510067
"455287","455287",16174634.9785,-3673564.1298,16174644.9785,-3673574.1298,2.94420194864273
"455286","455286",16174634.9785,-3673554.1298,16174644.9785,-3673564.1298,1.92329370975494
"455285","455285",16174634.9785,-3673544.1298,16174644.9785,-3673554.1298,0.797358455359936
"455284","455284",16174634.9785,-3673534.1298,16174644.9785,-3673544.1298,0.392428838312626
"455283","455283",16174634.9785,-3673524.1298,16174644.9785,-3673534.1298,0.412471234798431
"455282","455282",16174634.9785,-3673514.1298,16174644.9785,-3673524.1298,0.566422112286091
"455281","455281",16174634.9785,-3673504.1298,16174644.9785,-3673514.1298,0.630398438572884
"455280","455280",16174634.9785,-3673494.1298,16174644.9785,-3673504.1298,0.503891079425812
"455279","455279",16174634.9785,-3673484.1298,16174644.9785,-3673494.1298,0.351867355108261
"455278","455278",16174634.9785,-3673474.1298,16174644.9785,-3673484.1298,0.41200983941555
"456420","456420",16174644.9785,-3673674.1298,16174654.9785,-3673684.1298,0.531983298063278
"456419","456419",16174644.9785,-3673664.1298,16174654.9785,-3673674.1298,0.419059907793999
"456418","456418",16174644.9785,-3673654.1298,16174654.9785,-3673664.1298,0.684713549613953
"456417","456417",16174644.9785,-3673644.1298,16174654.9785,-3673654.1298,0.930109059810638
"456416","456416",16174644.9785,-3673634.1298,16174654.9785,-3673644.1298,0.844418085813522
"456415","456415",16174644.9785,-3673624.1298,16174654.9785,-3673634.1298,0.682705245614052
"456414","456414",16174644.9785,-3673614.1298,16174654.9785,-3673624.1298,0.739539195299149
"456413","456413",16174644.9785,-3673604.1298,16174654.9785,-3673614.1298,0.881872008442879
"456412","456412",16174644.9785,-3673594.1298,16174654.9785,-3673604.1298,0.917819862961769
"456411","456411",16174644.9785,-3673584.1298,16174654.9785,-3673594.1298,1.40577068328857
"456410","456410",16174644.9785,-3673574.1298,16174654.9785,-3673584.1298,2.44457630157471
"456409","456409",16174644.9785,-3673564.1298,16174654.9785,-3673574.1298,2.7468590259552
"456408","456408",16174644.9785,-3673554.1298,16174654.9785,-3673564.1298,1.89779474496841
"456407","456407",16174644.9785,-3673544.1298,16174654.9785,-3673554.1298,0.927542781829834
"456406","456406",16174644.9785,-3673534.1298,16174654.9785,-3673544.1298,0.497170677185059
"456405","456405",16174644.9785,-3673524.1298,16174654.9785,-3673534.1298,0.385405456125736
"456404","456404",16174644.9785,-3673514.1298,16174654.9785,-3673524.1298,0.449557773470879
"456403","456403",16174644.9785,-3673504.1298,16174654.9785,-3673514.1298,0.603587552309036
"456402","456402",16174644.9785,-3673494.1298,16174654.9785,-3673504.1298,0.681221296191216
"456401","456401",16174644.9785,-3673484.1298,16174654.9785,-3673494.1298,0.612110842466354
"456400","456400",16174644.9785,-3673474.1298,16174654.9785,-3673484.1298,0.651306531131268
"455261","455261",16174634.9785,-3673304.1298,16174644.9785,-3673314.1298,1.15088272571564
"455260","455260",16174634.9785,-3673294.1298,16174644.9785,-3673304.1298,1.27203232705593
"455259","455259",16174634.9785,-3673284.1298,16174644.9785,-3673294.1298,1.06571223199368
"455258","455258",16174634.9785,-3673274.1298,16174644.9785,-3673284.1298,0.780335850119591
"455257","455257",16174634.9785,-3673264.1298,16174644.9785,-3673274.1298,0.664483177065849
"455256","455256",16174634.9785,-3673254.1298,16174644.9785,-3673264.1298,0.653935490548611
"455255","455255",16174634.9785,-3673244.1298,16174644.9785,-3673254.1298,0.890995132625103
"455254","455254",16174634.9785,-3673234.1298,16174644.9785,-3673244.1298,1.81634586811066
"455253","455253",16174634.9785,-3673224.1298,16174644.9785,-3673234.1298,2.51076057195663
"455252","455252",16174634.9785,-3673214.1298,16174644.9785,-3673224.1298,2.06231326818466
"455251","455251",16174634.9785,-3673204.1298,16174644.9785,-3673214.1298,1.48562868356705
"455250","455250",16174634.9785,-3673194.1298,16174644.9785,-3673204.1298,1.03348098278046
"455249","455249",16174634.9785,-3673184.1298,16174644.9785,-3673194.1298,0.581386351883411
"455248","455248",16174634.9785,-3673174.1298,16174644.9785,-3673184.1298,0.293500116914511
"455247","455247",16174634.9785,-3673164.1298,16174644.9785,-3673174.1298,0.552662111222744
"455246","455246",16174634.9785,-3673154.1298,16174644.9785,-3673164.1298,1.30205272316933
"455245","455245",16174634.9785,-3673144.1298,16174644.9785,-3673154.1298,2.09732761025429
"455244","455244",16174634.9785,-3673134.1298,16174644.9785,-3673144.1298,2.45595760345459
"455243","455243",16174634.9785,-3673124.1298,16174644.9785,-3673134.1298,2.14379554271698
"455242","455242",16174634.9785,-3673114.1298,16174644.9785,-3673124.1298,1.41840373516083
"455241","455241",16174634.9785,-3673104.1298,16174644.9785,-3673114.1298,0.650433560311794
"455240","455240",16174634.9785,-3673094.1298,16174644.9785,-3673104.1298,0.377170225083828
"455239","455239",16174634.9785,-3673084.1298,16174644.9785,-3673094.1298,0.368727819174528
"455238","455238",16174634.9785,-3673074.1298,16174644.9785,-3673084.1298,0.698421746194363
"455237","455237",16174634.9785,-3673064.1298,16174644.9785,-3673074.1298,1.44046266973019
"455236","455236",16174634.9785,-3673054.1298,16174644.9785,-3673064.1298,1.77779521465302
"455235","455235",16174634.9785,-3673044.1298,16174644.9785,-3673054.1298,1.48973406553268
"455234","455234",16174634.9785,-3673034.1298,16174644.9785,-3673044.1298,1.30459522604942
"455233","455233",16174634.9785,-3673024.1298,16174644.9785,-3673034.1298,1.76699370503426
"455232","455232",16174634.9785,-3673014.1298,16174644.9785,-3673024.1298,2.01480017781258
"455231","455231",16174634.9785,-3673004.1298,16174644.9785,-3673014.1298,1.79854593515396
"455230","455230",16174634.9785,-3672994.1298,16174644.9785,-3673004.1298,1.30387417316437
"455229","455229",16174634.9785,-3672984.1298,16174644.9785,-3672994.1298,0.94541963994503
"455228","455228",16174634.9785,-3672974.1298,16174644.9785,-3672984.1298,0.553422569781542
"455227","455227",16174634.9785,-3672964.1298,16174644.9785,-3672974.1298,0.262720198184252
"455262","455262",16174634.9785,-3673314.1298,16174644.9785,-3673324.1298,0.88468862593174
"455263","455263",16174634.9785,-3673324.1298,16174644.9785,-3673334.1298,0.84573909163475
"455264","455264",16174634.9785,-3673334.1298,16174644.9785,-3673344.1298,1.13449195146561
"455265","455265",16174634.9785,-3673344.1298,16174644.9785,-3673354.1298,1.72990004122257
"455266","455266",16174634.9785,-3673354.1298,16174644.9785,-3673364.1298,2.03328538656235
"455267","455267",16174634.9785,-3673364.1298,16174644.9785,-3673374.1298,2.20223012208939
"455268","455268",16174634.9785,-3673374.1298,16174644.9785,-3673384.1298,2.23251796603203
"455269","455269",16174634.9785,-3673384.1298,16174644.9785,-3673394.1298,1.89521006822586
"455270","455270",16174634.9785,-3673394.1298,16174644.9785,-3673404.1298,1.44275885403156
"455271","455271",16174634.9785,-3673404.1298,16174644.9785,-3673414.1298,1.12534823060036
"455272","455272",16174634.9785,-3673414.1298,16174644.9785,-3673424.1298,0.879366744756699
"455273","455273",16174634.9785,-3673424.1298,16174644.9785,-3673434.1298,0.77541726142168
"455274","455274",16174634.9785,-3673434.1298,16174644.9785,-3673444.1298,0.734970927238464
"455275","455275",16174634.9785,-3673444.1298,16174644.9785,-3673454.1298,0.944059578180313
"455276","455276",16174634.9785,-3673454.1298,16174644.9785,-3673464.1298,1.03541564702988
"455277","455277",16174634.9785,-3673464.1298,16174644.9785,-3673474.1298,0.743996276557445
"456383","456383",16174644.9785,-3673304.1298,16174654.9785,-3673314.1298,1.75816951394081
"456382","456382",16174644.9785,-3673294.1298,16174654.9785,-3673304.1298,1.52838705062866
"456381","456381",16174644.9785,-3673284.1298,16174654.9785,-3673294.1298,1.18377621173859
"456380","456380",16174644.9785,-3673274.1298,16174654.9785,-3673284.1298,0.929417280554771
"456379","456379",16174644.9785,-3673264.1298,16174654.9785,-3673274.1298,0.88850920021534
"456378","456378",16174644.9785,-3673254.1298,16174654.9785,-3673264.1298,0.86204899251461
"456377","456377",16174644.9785,-3673244.1298,16174654.9785,-3673254.1298,1.20583174467087
"456376","456376",16174644.9785,-3673234.1298,16174654.9785,-3673244.1298,2.58734034776688
"456375","456375",16174644.9785,-3673224.1298,16174654.9785,-3673234.1298,3.48710621833801
"456374","456374",16174644.9785,-3673214.1298,16174654.9785,-3673224.1298,2.77549906492233
"456373","456373",16174644.9785,-3673204.1298,16174654.9785,-3673214.1298,1.86048305153847
"456372","456372",16174644.9785,-3673194.1298,16174654.9785,-3673204.1298,1.51757538557053
"456371","456371",16174644.9785,-3673184.1298,16174654.9785,-3673194.1298,1.04727031499147
"456370","456370",16174644.9785,-3673174.1298,16174654.9785,-3673184.1298,0.488789345920086
"456369","456369",16174644.9785,-3673164.1298,16174654.9785,-3673174.1298,0.399151902794838
"456368","456368",16174644.9785,-3673154.1298,16174654.9785,-3673164.1298,0.861618945598602
"456367","456367",16174644.9785,-3673144.1298,16174654.9785,-3673154.1298,2.05896331191063
"456366","456366",16174644.9785,-3673134.1298,16174654.9785,-3673144.1298,3.59116635084152
"456365","456365",16174644.9785,-3673124.1298,16174654.9785,-3673134.1298,4.01206045150757
"456364","456364",16174644.9785,-3673114.1298,16174654.9785,-3673124.1298,2.97603811144829
"456363","456363",16174644.9785,-3673104.1298,16174654.9785,-3673114.1298,1.44071893393993
"456362","456362",16174644.9785,-3673094.1298,16174654.9785,-3673104.1298,0.731613579392433
"456361","456361",16174644.9785,-3673084.1298,16174654.9785,-3673094.1298,0.544156919121742
"456360","456360",16174644.9785,-3673074.1298,16174654.9785,-3673084.1298,0.693050499856472
"456359","456359",16174644.9785,-3673064.1298,16174654.9785,-3673074.1298,1.0754726845026
"456358","456358",16174644.9785,-3673054.1298,16174654.9785,-3673064.1298,1.20456445455551
"456357","456357",16174644.9785,-3673044.1298,16174654.9785,-3673054.1298,0.966446170806885
"456356","456356",16174644.9785,-3673034.1298,16174654.9785,-3673044.1298,1.31383057236671
"456355","456355",16174644.9785,-3673024.1298,16174654.9785,-3673034.1298,2.21059862136841
"456354","456354",16174644.9785,-3673014.1298,16174654.9785,-3673024.1298,2.63115650415421
"456353","456353",16174644.9785,-3673004.1298,16174654.9785,-3673014.1298,2.13931426525116
"456352","456352",16174644.9785,-3672994.1298,16174654.9785,-3673004.1298,1.24376707792282
"456351","456351",16174644.9785,-3672984.1298,16174654.9785,-3672994.1298,0.642019421458244
"456350","456350",16174644.9785,-3672974.1298,16174654.9785,-3672984.1298,0.212273249402642
"456349","456349",16174644.9785,-3672964.1298,16174654.9785,-3672974.1298,0.126692644581199
"456384","456384",16174644.9785,-3673314.1298,16174654.9785,-3673324.1298,1.90495563030243
"456385","456385",16174644.9785,-3673324.1298,16174654.9785,-3673334.1298,2.01139444828033
"456386","456386",16174644.9785,-3673334.1298,16174654.9785,-3673344.1298,2.56482580423355
"456387","456387",16174644.9785,-3673344.1298,16174654.9785,-3673354.1298,3.57758563756943
"456388","456388",16174644.9785,-3673354.1298,16174654.9785,-3673364.1298,3.98474823713303
"456389","456389",16174644.9785,-3673364.1298,16174654.9785,-3673374.1298,4.1212841963768
"456390","456390",16174644.9785,-3673374.1298,16174654.9785,-3673384.1298,3.90988673448563
"456391","456391",16174644.9785,-3673384.1298,16174654.9785,-3673394.1298,3.41358940124512
"456392","456392",16174644.9785,-3673394.1298,16174654.9785,-3673404.1298,2.61759397149086
"456393","456393",16174644.9785,-3673404.1298,16174654.9785,-3673414.1298,2.24352665185928
"456394","456394",16174644.9785,-3673414.1298,16174654.9785,-3673424.1298,1.99179191350937
"456395","456395",16174644.9785,-3673424.1298,16174654.9785,-3673434.1298,1.76277865409851
"456396","456396",16174644.9785,-3673434.1298,16174654.9785,-3673444.1298,1.49893910050392
"456397","456397",16174644.9785,-3673444.1298,16174654.9785,-3673454.1298,1.43780185818672
"456398","456398",16174644.9785,-3673454.1298,16174654.9785,-3673464.1298,1.23368103981018
"456399","456399",16174644.9785,-3673464.1298,16174654.9785,-3673474.1298,0.919518220424652
"455210","455210",16174634.9785,-3672794.1298,16174644.9785,-3672804.1298,2.36520930767059
"455209","455209",16174634.9785,-3672784.1298,16174644.9785,-3672794.1298,3.05272068023682
"455208","455208",16174634.9785,-3672774.1298,16174644.9785,-3672784.1298,3.51807232141495
"455207","455207",16174634.9785,-3672764.1298,16174644.9785,-3672774.1298,3.48655650377274
"455206","455206",16174634.9785,-3672754.1298,16174644.9785,-3672764.1298,3.41528898715973
"455205","455205",16174634.9785,-3672744.1298,16174644.9785,-3672754.1298,3.5648259472847
"455204","455204",16174634.9785,-3672734.1298,16174644.9785,-3672744.1298,3.16956860303879
"455203","455203",16174634.9785,-3672724.1298,16174644.9785,-3672734.1298,2.35559789776802
"455202","455202",16174634.9785,-3672714.1298,16174644.9785,-3672724.1298,2.35329211115837
"455201","455201",16174634.9785,-3672704.1298,16174644.9785,-3672714.1298,2.83384244918823
"455200","455200",16174634.9785,-3672694.1298,16174644.9785,-3672704.1298,2.8748909163475
"455199","455199",16174634.9785,-3672684.1298,16174644.9785,-3672694.1298,2.70991329669952
"455198","455198",16174634.9785,-3672674.1298,16174644.9785,-3672684.1298,2.39088034152985
"455197","455197",16174634.9785,-3672664.1298,16174644.9785,-3672674.1298,2.70521973609924
"455196","455196",16174634.9785,-3672654.1298,16174644.9785,-3672664.1298,3.65862546682358
"455195","455195",16174634.9785,-3672644.1298,16174644.9785,-3672654.1298,3.7978294467926
"455194","455194",16174634.9785,-3672634.1298,16174644.9785,-3672644.1298,2.67576920986176
"455193","455193",16174634.9785,-3672624.1298,16174644.9785,-3672634.1298,1.77842464208603
"455192","455192",16174634.9785,-3672614.1298,16174644.9785,-3672624.1298,2.10429756164551
"455191","455191",16174634.9785,-3672604.1298,16174644.9785,-3672614.1298,2.89419700622559
"455190","455190",16174634.9785,-3672594.1298,16174644.9785,-3672604.1298,3.15272349834442
"455189","455189",16174634.9785,-3672584.1298,16174644.9785,-3672594.1298,2.64938692092896
"455188","455188",16174634.9785,-3672574.1298,16174644.9785,-3672584.1298,2.20601087808609
"455187","455187",16174634.9785,-3672564.1298,16174644.9785,-3672574.1298,2.22130198717117
"455186","455186",16174634.9785,-3672554.1298,16174644.9785,-3672564.1298,2.51718539476395
"455185","455185",16174634.9785,-3672544.1298,16174644.9785,-3672554.1298,2.75899014234543
"455184","455184",16174634.9785,-3672534.1298,16174644.9785,-3672544.1298,3.32372874259949
"455183","455183",16174634.9785,-3672524.1298,16174644.9785,-3672534.1298,4.59078062057495
"455182","455182",16174634.9785,-3672514.1298,16174644.9785,-3672524.1298,5.23535427093506
"455181","455181",16174634.9785,-3672504.1298,16174644.9785,-3672514.1298,4.83313591480255
"455180","455180",16174634.9785,-3672494.1298,16174644.9785,-3672504.1298,4.20958461999893
"455179","455179",16174634.9785,-3672484.1298,16174644.9785,-3672494.1298,3.54330974817276
"455178","455178",16174634.9785,-3672474.1298,16174644.9785,-3672484.1298,2.74623565673828
"455177","455177",16174634.9785,-3672464.1298,16174644.9785,-3672474.1298,2.94017597913742
"455176","455176",16174634.9785,-3672454.1298,16174644.9785,-3672464.1298,4.05415157556534
"455211","455211",16174634.9785,-3672804.1298,16174644.9785,-3672814.1298,2.25125239610672
"455212","455212",16174634.9785,-3672814.1298,16174644.9785,-3672824.1298,2.49046469449997
"455213","455213",16174634.9785,-3672824.1298,16174644.9785,-3672834.1298,2.39416610479355
"455214","455214",16174634.9785,-3672834.1298,16174644.9785,-3672844.1298,1.57376393198967
"455215","455215",16174634.9785,-3672844.1298,16174644.9785,-3672854.1298,1.04820384681225
"455216","455216",16174634.9785,-3672854.1298,16174644.9785,-3672864.1298,1.31075779139996
"455217","455217",16174634.9785,-3672864.1298,16174644.9785,-3672874.1298,1.49474583029747
"455218","455218",16174634.9785,-3672874.1298,16174644.9785,-3672884.1298,1.36961247324944
"455219","455219",16174634.9785,-3672884.1298,16174644.9785,-3672894.1298,1.29652215123177
"455220","455220",16174634.9785,-3672894.1298,16174644.9785,-3672904.1298,1.38395614862442
"455221","455221",16174634.9785,-3672904.1298,16174644.9785,-3672914.1298,1.54781102657318
"455222","455222",16174634.9785,-3672914.1298,16174644.9785,-3672924.1298,1.43709682703018
"455223","455223",16174634.9785,-3672924.1298,16174644.9785,-3672934.1298,1.12393262028694
"455224","455224",16174634.9785,-3672934.1298,16174644.9785,-3672944.1298,0.910412843823433
"455225","455225",16174634.9785,-3672944.1298,16174644.9785,-3672954.1298,0.59026402592659
"455226","455226",16174634.9785,-3672954.1298,16174644.9785,-3672964.1298,0.256558451503515
"456332","456332",16174644.9785,-3672794.1298,16174654.9785,-3672804.1298,2.60548414468765
"456331","456331",16174644.9785,-3672784.1298,16174654.9785,-3672794.1298,2.86589809656143
"456330","456330",16174644.9785,-3672774.1298,16174654.9785,-3672784.1298,2.82373718500137
"456329","456329",16174644.9785,-3672764.1298,16174654.9785,-3672774.1298,2.44133095383644
"456328","456328",16174644.9785,-3672754.1298,16174654.9785,-3672764.1298,2.07322950124741
"456327","456327",16174644.9785,-3672744.1298,16174654.9785,-3672754.1298,1.9148567533493
"456326","456326",16174644.9785,-3672734.1298,16174654.9785,-3672744.1298,1.48848510801792
"456325","456325",16174644.9785,-3672724.1298,16174654.9785,-3672734.1298,1.44176421284676
"456324","456324",16174644.9785,-3672714.1298,16174654.9785,-3672724.1298,2.71388074398041
"456323","456323",16174644.9785,-3672704.1298,16174654.9785,-3672714.1298,4.05832920074463
"456322","456322",16174644.9785,-3672694.1298,16174654.9785,-3672704.1298,4.14917112588882
"456321","456321",16174644.9785,-3672684.1298,16174654.9785,-3672694.1298,3.3951482796669
"456320","456320",16174644.9785,-3672674.1298,16174654.9785,-3672684.1298,2.6984554028511
"456319","456319",16174644.9785,-3672664.1298,16174654.9785,-3672674.1298,2.43057279586792
"456318","456318",16174644.9785,-3672654.1298,16174654.9785,-3672664.1298,2.72438043832779
"456317","456317",16174644.9785,-3672644.1298,16174654.9785,-3672654.1298,3.21494825363159
"456316","456316",16174644.9785,-3672634.1298,16174654.9785,-3672644.1298,2.77383929729462
"456315","456315",16174644.9785,-3672624.1298,16174654.9785,-3672634.1298,2.52423382282257
"456314","456314",16174644.9785,-3672614.1298,16174654.9785,-3672624.1298,3.04610916137695
"456313","456313",16174644.9785,-3672604.1298,16174654.9785,-3672614.1298,3.85750727415085
"456312","456312",16174644.9785,-3672594.1298,16174654.9785,-3672604.1298,4.27346021175385
"456311","456311",16174644.9785,-3672584.1298,16174654.9785,-3672594.1298,3.54457399368286
"456310","456310",16174644.9785,-3672574.1298,16174654.9785,-3672584.1298,2.63303059577942
"456309","456309",16174644.9785,-3672564.1298,16174654.9785,-3672574.1298,2.17618537664413
"456308","456308",16174644.9785,-3672554.1298,16174654.9785,-3672564.1298,2.19688013315201
"456307","456307",16174644.9785,-3672544.1298,16174654.9785,-3672554.1298,2.27291212797165
"456306","456306",16174644.9785,-3672534.1298,16174654.9785,-3672544.1298,2.81995485544205
"456305","456305",16174644.9785,-3672524.1298,16174654.9785,-3672534.1298,4.00875592470169
"456304","456304",16174644.9785,-3672514.1298,16174654.9785,-3672524.1298,4.5118918800354
"456303","456303",16174644.9785,-3672504.1298,16174654.9785,-3672514.1298,3.99287548780441
"456302","456302",16174644.9785,-3672494.1298,16174654.9785,-3672504.1298,3.44630673408508
"456301","456301",16174644.9785,-3672484.1298,16174654.9785,-3672494.1298,3.34990868806839
"456300","456300",16174644.9785,-3672474.1298,16174654.9785,-3672484.1298,2.99450212717056
"456299","456299",16174644.9785,-3672464.1298,16174654.9785,-3672474.1298,3.20263413906097
"456298","456298",16174644.9785,-3672454.1298,16174654.9785,-3672464.1298,4.45500616788864
"456333","456333",16174644.9785,-3672804.1298,16174654.9785,-3672814.1298,2.38252060174942
"456334","456334",16174644.9785,-3672814.1298,16174654.9785,-3672824.1298,2.04326236367226
"456335","456335",16174644.9785,-3672824.1298,16174654.9785,-3672834.1298,1.51625070810318
"456336","456336",16174644.9785,-3672834.1298,16174654.9785,-3672844.1298,0.967550844550133
"456337","456337",16174644.9785,-3672844.1298,16174654.9785,-3672854.1298,1.07997888982296
"456338","456338",16174644.9785,-3672854.1298,16174654.9785,-3672864.1298,2.05338111400604
"456339","456339",16174644.9785,-3672864.1298,16174654.9785,-3672874.1298,2.77260133743286
"456340","456340",16174644.9785,-3672874.1298,16174654.9785,-3672884.1298,2.25589569568634
"456341","456341",16174644.9785,-3672884.1298,16174654.9785,-3672894.1298,1.27991781711578
"456342","456342",16174644.9785,-3672894.1298,16174654.9785,-3672904.1298,0.834794127345085
"456343","456343",16174644.9785,-3672904.1298,16174654.9785,-3672914.1298,1.14475121378899
"456344","456344",16174644.9785,-3672914.1298,16174654.9785,-3672924.1298,1.37256537437439
"456345","456345",16174644.9785,-3672924.1298,16174654.9785,-3672934.1298,1.214847843647
"456346","456346",16174644.9785,-3672934.1298,16174654.9785,-3672944.1298,0.922932040691376
"456347","456347",16174644.9785,-3672944.1298,16174654.9785,-3672954.1298,0.592398502826691
"456348","456348",16174644.9785,-3672954.1298,16174654.9785,-3672964.1298,0.264103921577334
"455159","455159",16174634.9785,-3672284.1298,16174644.9785,-3672294.1298,2.03739351868629
"455158","455158",16174634.9785,-3672274.1298,16174644.9785,-3672284.1298,1.39923993885517
"455157","455157",16174634.9785,-3672264.1298,16174644.9785,-3672274.1298,1.10968242585659
"455156","455156",16174634.9785,-3672254.1298,16174644.9785,-3672264.1298,0.793805435299873
"455155","455155",16174634.9785,-3672244.1298,16174644.9785,-3672254.1298,0.911044985055923
"455154","455154",16174634.9785,-3672234.1298,16174644.9785,-3672244.1298,2.02743067860603
"455153","455153",16174634.9785,-3672224.1298,16174644.9785,-3672234.1298,3.49567964792252
"455152","455152",16174634.9785,-3672214.1298,16174644.9785,-3672224.1298,3.47363196134567
"455151","455151",16174634.9785,-3672204.1298,16174644.9785,-3672214.1298,2.228512134552
"455150","455150",16174634.9785,-3672194.1298,16174644.9785,-3672204.1298,1.1087527936697
"455149","455149",16174634.9785,-3672184.1298,16174644.9785,-3672194.1298,1.0561877989769
"455148","455148",16174634.9785,-3672174.1298,16174644.9785,-3672184.1298,1.4656809258461
"455147","455147",16174634.9785,-3672164.1298,16174644.9785,-3672174.1298,1.88916438102722
"455146","455146",16174634.9785,-3672154.1298,16174644.9785,-3672164.1298,1.83956023812294
"455145","455145",16174634.9785,-3672144.1298,16174644.9785,-3672154.1298,1.56544376254082
"455144","455144",16174634.9785,-3672134.1298,16174644.9785,-3672144.1298,1.2895802128315
"455143","455143",16174634.9785,-3672124.1298,16174644.9785,-3672134.1298,1.12012522697449
"455142","455142",16174634.9785,-3672114.1298,16174644.9785,-3672124.1298,1.21338419556618
"455141","455141",16174634.9785,-3672104.1298,16174644.9785,-3672114.1298,1.22149033665657
"455140","455140",16174634.9785,-3672094.1298,16174644.9785,-3672104.1298,1.22742689430714
"455139","455139",16174634.9785,-3672084.1298,16174644.9785,-3672094.1298,1.7294719684124
"455138","455138",16174634.9785,-3672074.1298,16174644.9785,-3672084.1298,2.54036234140396
"455137","455137",16174634.9785,-3672064.1298,16174644.9785,-3672074.1298,2.79950898885727
"455136","455136",16174634.9785,-3672054.1298,16174644.9785,-3672064.1298,2.15644780039787
"455135","455135",16174634.9785,-3672044.1298,16174644.9785,-3672054.1298,2.11167208075523
"455134","455134",16174634.9785,-3672034.1298,16174644.9785,-3672044.1298,2.59643132686615
"455133","455133",16174634.9785,-3672024.1298,16174644.9785,-3672034.1298,2.40864956498146
"455132","455132",16174634.9785,-3672014.1298,16174644.9785,-3672024.1298,1.99105690598488
"455131","455131",16174634.9785,-3672004.1298,16174644.9785,-3672014.1298,2.2227725148201
"455130","455130",16174634.9785,-3671994.1298,16174644.9785,-3672004.1298,3.05398727416992
"455129","455129",16174634.9785,-3671984.1298,16174644.9785,-3671994.1298,3.38290438890457
"455128","455128",16174634.9785,-3671974.1298,16174644.9785,-3671984.1298,3.42664448976517
"455127","455127",16174634.9785,-3671964.1298,16174644.9785,-3671974.1298,4.11869589567184
"455126","455126",16174634.9785,-3671954.1298,16174644.9785,-3671964.1298,4.34522246599197
"455125","455125",16174634.9785,-3671944.1298,16174644.9785,-3671954.1298,3.50162223815918
"455160","455160",16174634.9785,-3672294.1298,16174644.9785,-3672304.1298,2.95158564090729
"455161","455161",16174634.9785,-3672304.1298,16174644.9785,-3672314.1298,3.35910745859146
"455162","455162",16174634.9785,-3672314.1298,16174644.9785,-3672324.1298,3.09014465093613
"455163","455163",16174634.9785,-3672324.1298,16174644.9785,-3672334.1298,2.62598941087723
"455164","455164",16174634.9785,-3672334.1298,16174644.9785,-3672344.1298,2.93215663671494
"455165","455165",16174634.9785,-3672344.1298,16174644.9785,-3672354.1298,3.6035024356842
"455166","455166",16174634.9785,-3672354.1298,16174644.9785,-3672364.1298,4.84286389350891
"455167","455167",16174634.9785,-3672364.1298,16174644.9785,-3672374.1298,5.84190236091614
"455168","455168",16174634.9785,-3672374.1298,16174644.9785,-3672384.1298,5.8145131778717
"455169","455169",16174634.9785,-3672384.1298,16174644.9785,-3672394.1298,5.22125289440155
"455170","455170",16174634.9785,-3672394.1298,16174644.9785,-3672404.1298,5.52248363018036
"455171","455171",16174634.9785,-3672404.1298,16174644.9785,-3672414.1298,6.50715754985809
"455172","455172",16174634.9785,-3672414.1298,16174644.9785,-3672424.1298,6.22116738319397
"455173","455173",16174634.9785,-3672424.1298,16174644.9785,-3672434.1298,4.95313898086548
"455174","455174",16174634.9785,-3672434.1298,16174644.9785,-3672444.1298,4.39835387706757
"455175","455175",16174634.9785,-3672444.1298,16174644.9785,-3672454.1298,4.71273155927658
"456281","456281",16174644.9785,-3672284.1298,16174654.9785,-3672294.1298,1.38597465753555
"456280","456280",16174644.9785,-3672274.1298,16174654.9785,-3672284.1298,1.06236671447754
"456279","456279",16174644.9785,-3672264.1298,16174654.9785,-3672274.1298,1.22289943277836
"456278","456278",16174644.9785,-3672254.1298,16174654.9785,-3672264.1298,1.33289624869823
"456277","456277",16174644.9785,-3672244.1298,16174654.9785,-3672254.1298,1.21674604773521
"456276","456276",16174644.9785,-3672234.1298,16174654.9785,-3672244.1298,1.66727080106735
"456275","456275",16174644.9785,-3672224.1298,16174654.9785,-3672234.1298,2.48794750571251
"456274","456274",16174644.9785,-3672214.1298,16174654.9785,-3672224.1298,2.41304513573647
"456273","456273",16174644.9785,-3672204.1298,16174654.9785,-3672214.1298,1.68623708248138
"456272","456272",16174644.9785,-3672194.1298,16174654.9785,-3672204.1298,1.14556093037128
"456271","456271",16174644.9785,-3672184.1298,16174654.9785,-3672194.1298,1.06908663988113
"456270","456270",16174644.9785,-3672174.1298,16174654.9785,-3672184.1298,1.23315355181694
