"ID","Volume..L.","DBH..cm.","vol_opt_mean","Volume.Standard.Deviation..L.","dbhqsm_mean..cm.","DBH.Standard.Deviation..cm.","Number.of.Models","Height..m.","Surface.Area..m.2.","PatchDiam1","PatchDiam2Min","PatchDiam2Max","Processing.Time","X","Y","Z","Lat","Long","Elevation","plot_id","tree_id"
"AM2_Mt_Grenfell_NP_2.0455",8.63069725,4.20390815,10.11,1.91,5,1,4,2.15539551,0,0,0,0,0,-65.1602325439453,-6.22226476669312,269.393890380859,-31.2862239410311,145.293401707247,269.394225957803,"AM2_Mt_Grenfell_NP_2","0455"
"AM2_Mt_Grenfell_NP_2.0013",8.61764717,7.38281161,9.44,1.19,6,2,4,2.06695557,0,0,0,0,0,-57.7198638916016,-16.1971282958984,269.428924560547,-31.2863139030439,145.293479843887,269.429206131957,"AM2_Mt_Grenfell_NP_2","0013"
"AM2_Mt_Grenfell_NP_2.0526",8.57425213,6.67369962,8.55,0.55,6,0,4,2.28961182,0,0,0,0,0,-53.855884552002,17.1290740966797,269.474761962891,-31.2860133397969,145.293520424435,269.475012214854,"AM2_Mt_Grenfell_NP_2","0526"
"AM2_Mt_Grenfell_NP_2.0956",8.55087376,4.91966531,8.52,0.38,5,0,4,2.52011108,0,0,0,0,0,64.1912078857422,-5.79035711288452,267.757141113281,-31.2862200457956,145.294760129463,267.757466465235,"AM2_Mt_Grenfell_NP_2","0956"
"AM2_Mt_Grenfell_NP_2.0009",8.51967716,5.23984171,8.61,0.5,6,0,4,2.48547363,0,0,0,0,0,-56.3168601989746,-16.43505859375,269.191833496094,-31.2863160489715,145.29349457792,269.192103149369,"AM2_Mt_Grenfell_NP_2","0009"
"AM2_Mt_Grenfell_NP_2.0256",8.50319862,3.40986103,8.12,0.73,5,2,4,2.05133057,0,0,0,0,0,-8.06160736083984,-75.4595565795898,269.197845458984,-31.2868483823429,145.294001344637,269.198298701085,"AM2_Mt_Grenfell_NP_2","0256"
"AM2_Mt_Grenfell_NP_2.1481",8.44223595,3.74669246,8.49,0.45,4,2,4,2.02111816,0,0,0,0,0,-32.1194458007812,-26.8033275604248,269.339111328125,-31.2864095595649,145.293748694091,269.339248668402,"AM2_Mt_Grenfell_NP_2","1481"
"AM2_Mt_Grenfell_NP_2.0044",8.37635422,4.39892076,8.52,0.57,7,2,4,1.91928101,0,0,0,0,0,-67.9424438476562,-4.18026924133301,269.253173828125,-31.2862055244576,145.293372489162,269.253536736593,"AM2_Mt_Grenfell_NP_2","0044"
"AM2_Mt_Grenfell_NP_2.1592",8.33469486,3.76311652,8.56,0.6,5,1,4,2.32312012,0,0,0,0,0,41.6020774841309,-30.4823455810547,268.138977050781,-31.2864427397627,145.294522904038,268.139185730368,"AM2_Mt_Grenfell_NP_2","1592"
"AM2_Mt_Grenfell_NP_2.0940",8.33049297,8.80668387,8.07,0.9,9,1,4,1.7461853,0,0,0,0,0,-37.2191047668457,51.684928894043,269.603088378906,-31.285701686982,145.293695141358,269.603407114744,"AM2_Mt_Grenfell_NP_2","0940"
"AM2_Mt_Grenfell_NP_2.1485",8.30372238,3.12747732,7.82,1.03,4,1,4,2.40155029,0,0,0,0,0,-40.6575317382812,0.774545133113861,269.074279785156,-31.2861608390879,145.293659029805,269.074409295805,"AM2_Mt_Grenfell_NP_2","1485"
"AM2_Mt_Grenfell_NP_2.0881",8.25234127,4.90748249,8.22,0.16,5,0,4,2.06967163,0,0,0,0,0,-16.8151950836182,44.2239456176758,268.963745117188,-31.2857689767753,145.293909417666,268.963921188377,"AM2_Mt_Grenfell_NP_2","0881"
"AM2_Mt_Grenfell_NP_2.1499",8.1926136,4.3501351,8.37,0.59,4,1,4,1.75262451,0,0,0,0,0,-40.7665672302246,11.62868309021,269.244964599609,-31.2860629474298,145.293657885192,269.245105402544,"AM2_Mt_Grenfell_NP_2","1499"
"AM2_Mt_Grenfell_NP_2.0003",8.11901855,2.23482344,7.78,1.16,2,1,4,1.99942017,0,0,0,0,0,-1.06747925281525,-79.9535751342773,268.941497802734,-31.2868889131965,145.294074796005,268.942001013085,"AM2_Mt_Grenfell_NP_2","0003"
"AM2_Mt_Grenfell_NP_2.0026",8.00637054,6.42461479,8.12,0.21,6,0,4,1.30325317,0,0,0,0,0,6.78967189788818,-68.1999206542969,268.629425048828,-31.2867829089708,145.29415731069,268.629794731736,"AM2_Mt_Grenfell_NP_2","0026"
"AM2_Mt_Grenfell_NP_2.0423",7.92095232,3.02672554,7.72,0.55,3,0,4,2.39163208,0,0,0,0,0,21.3091011047363,-39.1117553710938,268.442352294922,-31.2865205675062,145.294309791037,268.442508253269,"AM2_Mt_Grenfell_NP_2","0423"
"AM2_Mt_Grenfell_NP_2.1622",7.92012024,3.93827893,7.92,1.18,4,0,4,2.82034302,0,0,0,0,0,63.8924179077149,-8.2416934967041,267.583190917969,-31.2862421540116,145.294756991807,267.583515978418,"AM2_Mt_Grenfell_NP_2","1622"
"AM2_Mt_Grenfell_NP_2.1472",7.80342054,7.71370158,7.75,0.17,8,0,4,1.18936157,0,0,0,0,0,-46.1812629699707,-15.5542135238647,269.150238037109,-31.2863081052242,145.29360102001,269.150424108841,"AM2_Mt_Grenfell_NP_2","1472"
"AM2_Mt_Grenfell_NP_2.0568",7.78599072,8.96846652,7.29,1.25,9,1,4,1.96734619,0,0,0,0,0,-61.8354644775391,34.4727821350098,269.566741943359,-31.2858569194051,145.293436625806,269.567134934478,"AM2_Mt_Grenfell_NP_2","0568"
"AM2_Mt_Grenfell_NP_2.1554",7.63153124,3.66878398,8,1.03,6,1,4,2.44180298,0,0,0,0,0,-19.8528747558594,43.2250595092773,268.978179931641,-31.2857779855159,145.293877516714,268.978357852437,"AM2_Mt_Grenfell_NP_2","1554"
"AM2_Mt_Grenfell_NP_2.1601",7.5709753,1.2944825,7.19,0.62,3,2,4,2.6628418,0,0,0,0,0,38.1213226318359,14.0826625823975,268.376800537109,-31.2860408154713,145.294486348066,268.376929961145,"AM2_Mt_Grenfell_NP_2","1601"
"AM2_Mt_Grenfell_NP_2.0462",7.50321865,10.8767688,6.71,2.05,10,2,4,0.999053955,0,0,0,0,0,-21.5904159545898,79.3934783935547,268.875579833984,-31.2854517885152,145.293859270278,268.87611243967,"AM2_Mt_Grenfell_NP_2","0462"
"AM2_Mt_Grenfell_NP_2.0573",7.49082851,7.99731687,7.75,1.11,9,2,4,1.36010742,0,0,0,0,0,-60.4141082763672,-5.57537984848022,269.439971923828,-31.2862181071399,145.293451550106,269.440260223113,"AM2_Mt_Grenfell_NP_2","0573"
"AM2_Mt_Grenfell_NP_2.0955",7.48633814,5.3605184,7.09,0.79,5,0,4,2.02487183,0,0,0,0,0,29.6215782165527,53.8903770446777,267.943328857422,-31.2856817965049,145.294397084509,267.943626146764,"AM2_Mt_Grenfell_NP_2","0955"
"AM2_Mt_Grenfell_NP_2.0752",7.43342876,3.94717939,7.18,0.58,5,2,4,2.17401123,0,0,0,0,0,-60.9872665405273,-12.3920211791992,269.438446044922,-31.2862795852547,145.293445530501,269.438749433495,"AM2_Mt_Grenfell_NP_2","0752"
"AM2_Mt_Grenfell_NP_2.0921",7.39766693,7.22898096,7.35,0.83,6,2,4,1.79190063,0,0,0,0,0,-29.8704776763916,-23.3278636932373,269.361724853516,-31.2863782149986,145.29377231244,269.361837563105,"AM2_Mt_Grenfell_NP_2","0921"
"AM2_Mt_Grenfell_NP_2.0852",7.19536829,7.86513612,7.74,0.75,8,0,4,1.60168457,0,0,0,0,0,-43.4149017333984,-38.354663848877,269.38525390625,-31.2865137387585,145.293630070818,269.385517305695,"AM2_Mt_Grenfell_NP_2","0852"
"AM2_Mt_Grenfell_NP_2.1598",7.19342804,4.97926176,6.82,0.45,4,2,4,2.00067139,0,0,0,0,0,36.3877639770508,-1.36179578304291,268.269592285156,-31.2861801065324,145.294468143192,268.269696129486,"AM2_Mt_Grenfell_NP_2","1598"
"AM2_Mt_Grenfell_NP_2.1450",7.14942122,2.45133583,6.78,0.48,5,2,4,1.93273926,0,0,0,0,0,-61.6533813476562,17.4123725891113,269.35546875,-31.2860107843857,145.293438536925,269.355790313333,"AM2_Mt_Grenfell_NP_2","1450"
"AM2_Mt_Grenfell_NP_2.0067",7.12249517,10.0165144,6.58,1.76,10,2,4,1.05206299,0,0,0,0,0,1.04111468791962,-43.2558288574219,269.167510986328,-31.2865579423638,145.294096940141,269.167658331804,"AM2_Mt_Grenfell_NP_2","0067"
"AM2_Mt_Grenfell_NP_2.1484",7.0956254,2.31203958,6.93,1.41,4,2,4,1.86709595,0,0,0,0,0,-34.9633636474609,-17.1875057220459,269.031494140625,-31.2863228360067,145.293718828114,269.031613130122,"AM2_Mt_Grenfell_NP_2","1484"
"AM2_Mt_Grenfell_NP_2.0334",7.06903839,1.94333028,7.38,0.79,3,3,4,1.9956665,0,0,0,0,0,-54.4216766357422,-4.55980920791626,269.454986572266,-31.2862089481739,145.293514481436,269.455220165662,"AM2_Mt_Grenfell_NP_2","0334"
"AM2_Mt_Grenfell_NP_2.0490",7.01469898,4.86460961,7.63,1.18,4,0,4,1.90753174,0,0,0,0,0,-53.9089279174805,-6.19034242630005,269.88330078125,-31.2862236536996,145.293519866166,269.88353140559,"AM2_Mt_Grenfell_NP_2","0490"
"AM2_Mt_Grenfell_NP_2.0281",6.92660522,4.54901271,6.76,0.99,4,0,4,2.28677368,0,0,0,0,0,82.2537307739258,15.663688659668,267.366119384766,-31.2860265541568,145.294949816672,267.366668573581,"AM2_Mt_Grenfell_NP_2","0281"
"AM2_Mt_Grenfell_NP_2.1047",6.9190197,5.46657406,7.51,2.17,6,0,4,2.49359131,0,0,0,0,0,-21.8735942840576,-16.8155364990234,269.419647216797,-31.2863194815886,145.293856294337,269.419706943445,"AM2_Mt_Grenfell_NP_2","1047"
"AM2_Mt_Grenfell_NP_2.1446",6.80705404,6.87652901,6.95,0.21,7,0,4,1.10775757,0,0,0,0,0,-60.6814575195312,-10.1478281021118,269.40625,-31.2862593452703,145.293448742179,269.406546493061,"AM2_Mt_Grenfell_NP_2","1446"
"AM2_Mt_Grenfell_NP_2.1226",6.80244684,5.81013188,6.53,0.86,6,1,4,2.49151611,0,0,0,0,0,-60.8794212341309,-21.6464328765869,269.296875,-31.2863630492503,145.293446662493,269.297202151269,"AM2_Mt_Grenfell_NP_2","1226"
"AM2_Mt_Grenfell_NP_2.1110",6.77594471,3.95091884,6.88,0.13,4,0,4,3.0765686,0,0,0,0,0,-26.4073467254639,47.9887313842773,269.038024902344,-31.285735022626,145.293808683453,269.038260766305,"AM2_Mt_Grenfell_NP_2","1110"
"AM2_Mt_Grenfell_NP_2.1065",6.73084116,3.47964615,6.89,0.32,3,0,4,1.85696411,0,0,0,0,0,34.791187286377,18.7744293212891,268.069244384766,-31.2859985013016,145.29445137559,268.069366924465,"AM2_Mt_Grenfell_NP_2","1065"
"AM2_Mt_Grenfell_NP_2.0617",6.68984079,6.63722381,7.05,1.71,7,2,4,1.60818481,0,0,0,0,0,-55.6461219787598,33.9778785705566,269.378143310547,-31.2858613831605,145.293501624703,269.378476687707,"AM2_Mt_Grenfell_NP_2","0617"
"AM2_Mt_Grenfell_NP_2.1083",6.63879251,3.755752,6.79,0.57,4,2,4,2.06152344,0,0,0,0,0,-79.2062683105469,-7.76376295089722,269.594360351562,-31.2862378426721,145.293254198589,269.594856437296,"AM2_Mt_Grenfell_NP_2","1083"
"AM2_Mt_Grenfell_NP_2.1425",6.57537985,7.10140467,5.96,1.11,7,0,4,1.22692871,0,0,0,0,0,-88.0900268554688,-1.82461595535278,270.153259277344,-31.2861842778633,145.293160903787,270.153867281042,"AM2_Mt_Grenfell_NP_2","1425"
"AM2_Mt_Grenfell_NP_2.0862",6.49043131,5.57206795,6.34,0.66,6,1,4,1.87701416,0,0,0,0,0,-7.91665840148926,-75.5762023925781,269.095977783203,-31.2868494343638,145.294002866869,269.096432229504,"AM2_Mt_Grenfell_NP_2","0862"
"AM2_Mt_Grenfell_NP_2.1202",6.4700489,3.59008238,5.58,1.51,5,1,4,2.05154419,0,0,0,0,0,-50.7231636047363,16.4785442352295,269.308135986328,-31.2860192069535,145.293553323502,269.308358859271,"AM2_Mt_Grenfell_NP_2","1202"
"AM2_Mt_Grenfell_NP_2.0656",6.38927746,7.29154944,6.31,1.89,7,2,4,1.56109619,0,0,0,0,0,-59.6863479614258,-20.7996883392334,269.233642578125,-31.286355412667,145.293459191965,269.233955633826,"AM2_Mt_Grenfell_NP_2","0656"
"AM2_Mt_Grenfell_NP_2.0620",6.34791946,4.69560996,5.92,0.83,5,1,4,1.41348267,0,0,0,0,0,10.278883934021,-80.8856582641602,269.003479003906,-31.2868973194457,145.294193954017,269.004002199508,"AM2_Mt_Grenfell_NP_2","0620"
"AM2_Mt_Grenfell_NP_2.1011",6.29235125,3.91633883,6.73,2.13,4,1,4,3.25979614,0,0,0,0,0,11.339337348938,78.3489990234375,268.450714111328,-31.285461208599,145.294205088965,268.451207310893,"AM2_Mt_Grenfell_NP_2","1011"
"AM2_Mt_Grenfell_NP_2.0814",6.14409733,5.77216409,6.49,0.59,5,1,4,2.16326904,0,0,0,0,0,-23.5023517608643,38.6406135559082,269.226989746094,-31.2858193318165,145.293839190741,269.227150519378,"AM2_Mt_Grenfell_NP_2","0814"
"AM2_Mt_Grenfell_NP_2.1004",6.13604212,6.65289983,6.28,0.78,7,0,4,1.96295166,0,0,0,0,0,-30.5006790161133,-21.1187286376953,269.18896484375,-31.2863582911691,145.293765694244,269.189072805457,"AM2_Mt_Grenfell_NP_2","1004"
"AM2_Mt_Grenfell_NP_2.1498",6.08500433,2.87261885,5.86,0.49,3,1,4,2.08850098,0,0,0,0,0,-34.599781036377,29.854564666748,269.138000488281,-31.2858985714445,145.29372264802,269.138164394535,"AM2_Mt_Grenfell_NP_2","1498"
"AM2_Mt_Grenfell_NP_2.0280",5.97773743,3.54100652,5.73,0.47,4,2,4,2.0632019,0,0,0,0,0,11.2768516540527,-78.6579132080078,268.835205078125,-31.286877227797,145.294204434521,268.835701984353,"AM2_Mt_Grenfell_NP_2","0280"
"AM2_Mt_Grenfell_NP_2.0791",5.9210391,7.51433596,6.24,1.03,8,0,4,1.42205811,0,0,0,0,0,-58.7216377258301,39.4953994750977,269.560424804688,-31.2858116214207,145.293469326737,269.560817633756,"AM2_Mt_Grenfell_NP_2","0791"
"AM2_Mt_Grenfell_NP_2.1620",5.89109278,2.77216081,5.25,1.54,3,1,4,1.99801636,0,0,0,0,0,51.0494537353516,-17.3544483184814,268.266204833984,-31.286324341059,145.294622117997,268.266432640143,"AM2_Mt_Grenfell_NP_2","1620"
"AM2_Mt_Grenfell_NP_2.0703",5.86829376,6.37092143,6.03,1.59,8,1,4,1.65765381,0,0,0,0,0,-34.3498001098633,57.0476531982422,269.388916015625,-31.2856533215389,145.293725274207,269.389264562167,"AM2_Mt_Grenfell_NP_2","0703"
"AM2_Mt_Grenfell_NP_2.0346",5.8615694,7.56427571,5.74,0.52,7,1,4,1.51431274,0,0,0,0,0,-76.9795150756836,11.8473081588745,269.700805664062,-31.2860609738644,145.293277585016,269.701280814596,"AM2_Mt_Grenfell_NP_2","0346"
"AM2_Mt_Grenfell_NP_2.0935",5.81466627,3.34896334,5.75,0.28,5,1,4,2.52639771,0,0,0,0,0,-17.6112155914307,46.13916015625,268.877197265625,-31.2857517037566,145.293901058094,268.877389102243,"AM2_Mt_Grenfell_NP_2","0935"
"AM2_Mt_Grenfell_NP_2.0926",5.73319054,5.76628037,5.42,0.64,5,2,4,1.40286255,0,0,0,0,0,-76.9779663085938,11.7404584884644,269.667907714844,-31.2860619375232,145.293277601268,269.668382648379,"AM2_Mt_Grenfell_NP_2","0926"
"AM2_Mt_Grenfell_NP_2.0151",5.70487309,10.9576195,6.26,1.76,10,1,4,0.727752686,0,0,0,0,0,-56.8694915771484,-22.8593406677246,269.503753662109,-31.2863739884582,145.293488773958,269.504048082046,"AM2_Mt_Grenfell_NP_2","0151"
"AM2_Mt_Grenfell_NP_2.0885",5.69447231,3.20553407,6.13,1.23,3,0,4,3.36419678,0,0,0,0,0,82.703727722168,2.49532032012939,267.370422363281,-31.2861453174717,145.294954543527,267.370958544314,"AM2_Mt_Grenfell_NP_2","0885"
"AM2_Mt_Grenfell_NP_2.0090",5.66379929,4.88503128,7.31,2.18,5,0,4,2.08309937,0,0,0,0,0,-11.9226865768433,-26.6908321380615,268.800109863281,-31.2864085453898,145.293960796687,268.800177063793,"AM2_Mt_Grenfell_NP_2","0090"
"AM2_Mt_Grenfell_NP_2.0246",5.63367128,3.47950831,5.98,0.49,4,0,4,2.44625854,0,0,0,0,0,-44.7630004882812,29.460241317749,269.049957275391,-31.2859021274311,145.29361591633,269.05018251203,"AM2_Mt_Grenfell_NP_2","0246"
"AM2_Mt_Grenfell_NP_2.0583",5.45036745,9.30563211,5.23,0.76,9,0,4,1.26364136,0,0,0,0,0,88.4506378173828,10.8226623535156,267.0224609375,-31.2860702141172,145.295014895671,267.02308288496,"AM2_Mt_Grenfell_NP_2","0583"
"AM2_Mt_Grenfell_NP_2.1095",5.44801664,5.45492247,5.54,0.15,6,1,4,2.07437134,0,0,0,0,0,-36.7842597961426,62.667839050293,269.257751464844,-31.2856026339342,145.293699708368,269.258166528307,"AM2_Mt_Grenfell_NP_2","1095"
"AM2_Mt_Grenfell_NP_2.1492",5.23037577,7.45306835,4.62,1.63,5,3,4,2.22964478,0,0,0,0,0,-47.0413818359375,8.78785228729248,269.487243652344,-31.2860885681743,145.293591988382,269.487423040904,"AM2_Mt_Grenfell_NP_2","1492"
"AM2_Mt_Grenfell_NP_2.0244",5.18631554,9.65493321,5.31,0.5,11,1,4,1.2805481,0,0,0,0,0,-1.02545154094696,-48.0082206726074,268.955200195312,-31.2866008034025,145.294075237407,268.955381673761,"AM2_Mt_Grenfell_NP_2","0244"
"AM2_Mt_Grenfell_NP_2.0654",5.18396425,2.08735466,5.51,2.2,3,1,4,2.14691162,0,0,0,0,0,-58.2776870727539,19.4551868438721,269.270080566406,-31.2859923607571,145.2934739878,269.270376348868,"AM2_Mt_Grenfell_NP_2","0654"
"AM2_Mt_Grenfell_NP_2.1122",5.08743143,6.13332242,4.92,0.41,6,1,4,1.28955078,0,0,0,0,0,26.4323348999023,31.1243114471436,268.863525390625,-31.2858871200119,145.294363592481,268.863656352274,"AM2_Mt_Grenfell_NP_2","1122"
"AM2_Mt_Grenfell_NP_2.0648",5.08485174,6.22210205,4.73,0.7,6,1,4,1.59002686,0,0,0,0,0,-50.9790420532227,31.9910202026367,269.223510742188,-31.2858793025107,145.293550637109,269.2237948291,"AM2_Mt_Grenfell_NP_2","0648"
"AM2_Mt_Grenfell_NP_2.1439",5.05068779,5.8278311,5.45,1.46,6,1,4,1.41235352,0,0,0,0,0,-51.6621513366699,-41.7824783325195,269.407775878906,-31.2865446533033,145.293543459468,269.408122309484,"AM2_Mt_Grenfell_NP_2","1439"
"AM2_Mt_Grenfell_NP_2.1221",5.02193069,3.99709679,5.04,0.65,4,0,4,2.8899231,0,0,0,0,0,83.5972290039062,-1.68420553207397,267.515167236328,-31.2861830118628,145.294963927217,267.515714790672,"AM2_Mt_Grenfell_NP_2","1221"
"AM2_Mt_Grenfell_NP_2.1203",4.95740986,5.02535701,5.07,0.16,5,0,4,2.35186768,0,0,0,0,0,-65.0729064941406,-2.46594285964966,269.516265869141,-31.2861900633979,145.293402624584,269.51659798529,"AM2_Mt_Grenfell_NP_2","1203"
"AM2_Mt_Grenfell_NP_2.1574",4.87984324,5.95095344,7.54,3.47,8,4,4,1.34713745,0,0,0,0,0,19.5335388183594,4.55334091186523,268.765472412109,-31.286126759304,145.294291143525,268.765503927134,"AM2_Mt_Grenfell_NP_2","1574"
"AM2_Mt_Grenfell_NP_2.0817",4.82216215,2.73987744,4.86,0.15,4,1,4,2.07922363,0,0,0,0,0,77.4509353637695,-4.09103488922119,267.46240234375,-31.286204719085,145.294899380314,267.462873467244,"AM2_Mt_Grenfell_NP_2","0817"
"AM2_Mt_Grenfell_NP_2.0795",4.81731415,5.21162301,4.67,0.2,5,0,4,1.31661987,0,0,0,0,0,18.4556903839111,-6.5856556892395,268.892486572266,-31.2862272200738,145.294279824396,268.892516661435,"AM2_Mt_Grenfell_NP_2","0795"
"AM2_Mt_Grenfell_NP_2.1451",4.80999613,7.10985661,4.4,0.57,3,3,4,1.81451416,0,0,0,0,0,-59.3246765136719,18.4334449768066,269.215881347656,-31.2860015756219,145.293462992494,269.216183725744,"AM2_Mt_Grenfell_NP_2","1451"
"AM2_Mt_Grenfell_NP_2.0064",4.8052907,6.06049709,5.1,0.41,6,0,4,0.965789795,0,0,0,0,0,-33.1117172241211,14.5067443847656,269.011627197266,-31.2860369909142,145.293738274791,269.011729626916,"AM2_Mt_Grenfell_NP_2","0064"
"AM2_Mt_Grenfell_NP_2.1576",4.80092716,4.8559323,4.54,1.5,6,1,4,1.30685425,0,0,0,0,0,23.4217834472656,34.3378295898438,268.313385009766,-31.2858581378642,145.294331976348,268.313520772383,"AM2_Mt_Grenfell_NP_2","1576"
"AM2_Mt_Grenfell_NP_2.1471",4.77172947,8.22933018,4.81,1.2,7,3,4,1.2588501,0,0,0,0,0,-43.9584121704102,-31.1884593963623,268.968902587891,-31.2864491079626,145.293624363251,268.969130484387,"AM2_Mt_Grenfell_NP_2","1471"
"AM2_Mt_Grenfell_NP_2.1105",4.73343372,4.47097793,4.7,0.09,4,0,4,2.52932739,0,0,0,0,0,-10.8636560440063,-59.8573150634766,269.175842285156,-31.2867076683294,145.293971918076,269.176133517176,"AM2_Mt_Grenfell_NP_2","1105"
"AM2_Mt_Grenfell_NP_2.0890",4.68553877,6.25176802,4.79,0.24,5,1,4,1.50515747,0,0,0,0,0,26.0814914703369,31.5284824371338,268.290466308594,-31.2858834748433,145.294359908022,268.290597818792,"AM2_Mt_Grenfell_NP_2","0890"
"AM2_Mt_Grenfell_NP_2.0866",4.66100597,2.13532411,4.49,0.43,2,0,4,2.20166016,0,0,0,0,0,-65.0081329345703,-4.28728437423706,269.426879882812,-31.2862064897756,145.293403304695,269.427212309092,"AM2_Mt_Grenfell_NP_2","0866"
"AM2_Mt_Grenfell_NP_2.0836",4.60793877,4.91142906,4.9,1.1,5,1,4,1.59103394,0,0,0,0,0,-43.7683639526367,-38.5568428039551,269.384582519531,-31.2865155621633,145.29362635881,269.38484955579,"AM2_Mt_Grenfell_NP_2","0836"
"AM2_Mt_Grenfell_NP_2.0633",4.590734,5.63987345,5.08,0.79,5,1,4,1.18154907,0,0,0,0,0,-43.8090515136719,33.0681304931641,269.148071289062,-31.2858695885209,145.293625934636,269.148307662457,"AM2_Mt_Grenfell_NP_2","0633"
"AM2_Mt_Grenfell_NP_2.1240",4.57974434,7.44088292,4.7,0.33,7,0,4,1.39456177,0,0,0,0,0,-61.3940887451172,-35.356616973877,269.773620605469,-31.2864866990492,145.29344125676,269.774014193565,"AM2_Mt_Grenfell_NP_2","1240"
"AM2_Mt_Grenfell_NP_2.1183",4.56033611,1.85306221,4.59,0.33,3,2,4,1.8414917,0,0,0,0,0,78.9410247802734,-0.128504127264023,267.325866699219,-31.2861689815733,145.294915028632,267.326354756951,"AM2_Mt_Grenfell_NP_2","1183"
"AM2_Mt_Grenfell_NP_2.1542",4.54512882,5.20160124,5.21,1.2,7,2,4,0.762786865,0,0,0,0,0,-18.3801860809326,-36.7521858215332,269.694366455078,-31.2864992869264,145.293892981067,269.69449922163,"AM2_Mt_Grenfell_NP_2","1542"
"AM2_Mt_Grenfell_NP_2.1497",4.53344965,4.44121473,4.81,0.83,5,1,4,1.82269287,0,0,0,0,0,-31.096492767334,28.9749526977539,269.1708984375,-31.2859065046182,145.293759438679,269.171040245332,"AM2_Mt_Grenfell_NP_2","1497"
"AM2_Mt_Grenfell_NP_2.0731",4.51662493,2.42551975,4.22,0.54,3,1,4,2.16830444,0,0,0,0,0,1.44218945503235,-44.2953987121582,268.979095458984,-31.2865673180813,145.294101152162,268.979250046425,"AM2_Mt_Grenfell_NP_2","0731"
"AM2_Mt_Grenfell_NP_2.1086",4.40078545,5.15088886,4.3,0.45,4,1,4,1.44326782,0,0,0,0,0,-28.5598487854004,-5.01182699203491,269.195892333984,-31.2862130257695,145.293786076932,269.195958191529,"AM2_Mt_Grenfell_NP_2","1086"
"AM2_Mt_Grenfell_NP_2.1636",4.36741972,5.8453247,6.43,3.65,7,3,4,1.58074951,0,0,0,0,0,85.0657043457031,1.45572543144226,267.182586669922,-31.2861546932363,145.294979348619,267.183153565042,"AM2_Mt_Grenfell_NP_2","1636"
"AM2_Mt_Grenfell_NP_2.0718",4.31531143,6.10966347,4.62,0.91,6,1,4,1.36477661,0,0,0,0,0,9.56003189086914,-45.0544357299805,268.777801513672,-31.2865741636836,145.294186404389,268.777968432754,"AM2_Mt_Grenfell_NP_2","0718"
"AM2_Mt_Grenfell_NP_2.0891",4.27259207,4.04793471,3.95,0.85,4,1,4,1.56829834,0,0,0,0,0,-54.1800384521484,-5.93814516067505,269.626953125,-31.2862213791645,145.29351701901,269.627185802907,"AM2_Mt_Grenfell_NP_2","0891"
"AM2_Mt_Grenfell_NP_2.0665",4.20564127,3.6575567,3.83,0.6,4,1,4,1.03390503,0,0,0,0,0,64.3912963867188,-13.6322755813599,267.779205322266,-31.2862907707499,145.294762231254,267.779544677585,"AM2_Mt_Grenfell_NP_2","0665"
"AM2_Mt_Grenfell_NP_2.1158",4.14413977,7.41113871,3.85,1.69,7,2,4,0.967498779,0,0,0,0,0,-58.3241195678711,-20.6222457885742,269.146270751953,-31.2863538124139,145.293473497828,269.146570638753,"AM2_Mt_Grenfell_NP_2","1158"
"AM2_Mt_Grenfell_NP_2.1570",3.98955369,4.80399616,4.11,0.19,5,0,4,1.07348633,0,0,0,0,0,11.5688304901123,-86.8614730834961,268.907501220703,-31.2869512143148,145.294207500937,268.908105517738,"AM2_Mt_Grenfell_NP_2","1570"
"AM2_Mt_Grenfell_NP_2.0886",3.85181832,3.74338329,3.72,0.76,4,0,4,2.09890747,0,0,0,0,0,-48.3393898010254,4.52243280410767,269.356842041016,-31.2861270372236,145.293578356774,269.35702665709,"AM2_Mt_Grenfell_NP_2","0886"
"AM2_Mt_Grenfell_NP_2.1077",3.81670046,2.00339556,4,0.46,2,1,4,2.4463501,0,0,0,0,0,14.6044654846191,-16.0687255859375,268.693756103516,-31.2863127463566,145.294239379767,268.693793130107,"AM2_Mt_Grenfell_NP_2","1077"
"AM2_Mt_Grenfell_NP_2.1478",3.7530489,6.45763353,3.81,0.68,6,1,4,0.898162842,0,0,0,0,0,-38.0894393920898,-18.4148101806641,269.065002441406,-31.2863339047614,145.293685998632,269.065142754465,"AM2_Mt_Grenfell_NP_2","1478"
"AM2_Mt_Grenfell_NP_2.0876",3.74239755,2.14759968,3.76,0.05,3,1,4,1.77151489,0,0,0,0,0,-48.9045677185059,18.3555545806885,269.394439697266,-31.2860022785911,145.293572422078,269.394653526135,"AM2_Mt_Grenfell_NP_2","0876"
"AM2_Mt_Grenfell_NP_2.0558",3.68094134,5.41944616,4.12,0.8,5,1,4,1.43191528,0,0,0,0,0,1.16870820522308,-81.8662643432617,269.097991943359,-31.2869061634009,145.294098280151,269.09851953201,"AM2_Mt_Grenfell_NP_2","0558"
"AM2_Mt_Grenfell_NP_2.1500",3.65399528,1.57629717,3.97,0.78,5,3,4,1.6723938,0,0,0,0,0,-45.4221038818359,32.5616722106934,269.213439941406,-31.2858741561249,145.293608994739,269.213684972376,"AM2_Mt_Grenfell_NP_2","1500"
