ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM2_Mt_Grenfell_NP_3.0622,32.0695877,4.6639915599999995,31.4,1.51,5.0,0.0,4,2.50152588,0.0,0.0,0.0,0.0,0.0,0.6069052219390869,-61.89421463012695,242.776611328125,-31.326010268311038,145.3331624461559,242.77691286243498
AM2_Mt_Grenfell_NP_3.0492,32.051857,7.15107396,32.17,0.83,7.000000000000001,0.0,4,3.84768677,0.0,0.0,0.0,0.0,0.0,-30.847043991088867,-61.743160247802734,243.5924835205078,-31.32600890549921,145.33283198311256,243.5928580807522
AM2_Mt_Grenfell_NP_3.0063,32.0106087,8.62458497,26.09,13.18,7.000000000000001,2.0,4,4.07064819,0.0,0.0,0.0,0.0,0.0,55.676475524902344,-51.1675910949707,241.46768188476562,-31.32591352564834,145.33374102041287,241.46813071984798
AM2_Mt_Grenfell_NP_3.0185,31.9268551,5.92496768,28.44,7.83,6.0,0.0,4,3.27928162,0.0,0.0,0.0,0.0,0.0,24.84757423400879,-28.049312591552734,241.80682373046875,-31.325705027194314,145.33341712390947,241.80693400558084
AM2_Mt_Grenfell_NP_3.0595,31.8657436,5.91133088,32.09,1.85,6.0,1.0,4,3.7853241,0.0,0.0,0.0,0.0,0.0,-86.7156982421875,-77.9971694946289,244.7798614501953,-31.326155494412873,145.33224501184193,244.78092917613685
AM2_Mt_Grenfell_NP_3.0144,31.4699001,7.73345828,31.39,0.74,8.0,1.0,4,3.35835266,0.0,0.0,0.0,0.0,0.0,69.33221435546875,-60.95851516723633,241.906982421875,-31.326001827420328,145.33388449154688,241.9076513564214
AM2_Mt_Grenfell_NP_3.0095,31.4211178,4.7968328,31.83,0.95,7.000000000000001,1.0,4,3.23988342,0.0,0.0,0.0,0.0,0.0,24.885379791259766,-33.39746856689453,241.94432067871094,-31.325753261221468,145.3334175212306,241.94445696659386
AM2_Mt_Grenfell_NP_3.0250,31.2564449,2.1928113,32.0,1.97,7.000000000000001,3.0,4,2.14445496,0.0,0.0,0.0,0.0,0.0,7.841838359832764,-147.71319580078125,246.51353454589844,-31.326784252899518,145.3332384588062,246.51525661814958
AM2_Mt_Grenfell_NP_3.1123,31.0693417,8.85946602,30.66,0.76,9.0,1.0,4,3.2485199,0.0,0.0,0.0,0.0,0.0,-45.22535705566406,-77.21189880371094,244.597900390625,-31.326148414578174,145.3326809203403,244.59852978680283
AM2_Mt_Grenfell_NP_3.0116,31.0418892,8.37146714,31.2,1.08,8.0,0.0,4,3.7686615,0.0,0.0,0.0,0.0,0.0,-1.4706432819366455,-89.9321060180664,244.04580688476562,-31.32626313667596,145.33314061887137,244.04644359461963
