fid,OBJECTID,PCTID,PCTName,vegForm,vegClass,form_PCT,labels,Shape_Length,Shape_Area
747,6507463,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,569.44488969675,6758.32510792899
748,6507464,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,122.117591900182,1048.86774863987
749,6507465,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,126.932864455487,1104.92047614271
750,6507466,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,382.558853736099,5386.2633189464
751,6507467,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,606.476570582061,12680.6697863838
752,6507468,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,195.097746337809,2299.70798250835
753,6507469,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,1742.69543054202,43442.7511811873
754,6507470,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,679.523774967368,7024.76087163319
755,6507471,233,River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,Forested Wetlands,Inland Riverine Forests,(Forested Wetlands) River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,PCT : 233,785.082594308476,29042.0144034076
756,6507472,233,River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,Forested Wetlands,Inland Riverine Forests,(Forested Wetlands) River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,PCT : 233,116.672402281367,998.469152083573
757,6507474,233,River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,Forested Wetlands,Inland Riverine Forests,(Forested Wetlands) River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,PCT : 233,26942.8385014633,1053098.5349513
758,6507481,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,506.639482191737,10311.6131629134
759,6507482,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,415.5622523253,4098.21617453244
760,6507483,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,224.939599822902,2350.31785900768
761,6507484,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,156.748797919326,934.575004269548
762,6507485,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,396.744954448711,6495.69765062538
763,6507486,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,154.743063132118,1480.13102941906
764,6507487,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,450.195424070037,5714.89730249852
765,6507488,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,347.064121240241,7552.42550841929
766,6507489,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,934.25590264407,17408.4313835933
767,6507490,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,540.054782733215,7928.33217757636
769,6507493,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,148.948878398746,1509.44933459794
770,6507497,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,395.811144610602,5887.38790711085
773,6507507,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,11391.5803255166,387274.402844428
774,6507509,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,133.948561371143,853.561204108041
775,6507510,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,212.161106918322,2877.08976385669
776,6507511,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,386.292647179642,6719.59226189686
777,6507512,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,139.416947244055,947.112245396773
778,6507513,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,505.601622040597,11682.8579838844
779,6507514,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,332.132301253478,4465.67755814118
780,6507515,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,144.987285054167,1268.61993966487
781,6507516,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,134.052845164377,1048.54001780355
782,6507517,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,218.498808445981,1877.38141493821
783,6507525,125,Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,Arid Shrublands (Acacia sub-formation),North-west Plain Shrublands,(Arid Shrublands (Acacia sub-formation)) Mulga - Ironwood shrubland on loams and clays mainly of the Cobar Peneplain Bioregion,PCT : 125,106.552446717001,707.06030482043
784,6507536,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,209.432449103249,2805.80356996257
785,6507538,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,524.010258162906,7515.65910132823
786,6507541,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,118.180004739058,789.409697535699
787,6507551,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,761.204082456326,17639.35781196
788,6507555,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,12712.2968742843,413290.340573379
789,6507558,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,592.097871413486,9997.12974688264
790,6507559,218,Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Grey Mallee - Mulga shrubland of the north-western Cobar Peneplain Bioregion,PCT : 218,399.351465878986,6253.91917944167
791,6507560,233,River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,Forested Wetlands,Inland Riverine Forests,(Forested Wetlands) River Red Gum - Poplar Box grassy woodland wetland on Quaternary alluvial sandy-loam soils of the Cobar Peneplain,PCT : 233,168.932945505324,1199.35217719981
792,6507563,103,Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Poplar Box - Gum Coolabah - White Cypress Pine shrubby woodland mainly in the Cobar Peneplain Bioregion,PCT : 103,297.728179931047,4924.9701955615
793,6507564,106,White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Inland Rocky Hill Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) White Cypress Pine - Mulga low woodland on siliceous rocky ranges mainly of the Cobar Peneplain Bioregion,PCT : 106,728.964112017662,14861.2865034822
794,6507565,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,159.145698479535,1118.24689512451
795,6507566,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,139.905462061168,1189.6427117741
796,6507567,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,119.72709568801,810.875831561556
797,6507568,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,189.288958608597,2125.79414385308
798,6507569,108,Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,Semi-arid Woodlands (Shrubby sub-formation),Western Peneplain Woodlands,(Semi-arid Woodlands (Shrubby sub-formation)) Gum Coolabah - Mulga open woodland on gravel ridges of the Cobar Peneplain Bioregion,PCT : 108,796.17539339053,12992.8173789229
